,artista,data,ano,nome_local,nome,Capacidade,Categoria_Local,Tipo_Espaco,Latitude,Longitude,id_spotify,generos,popularidade,seguidores,imagem,fonte,festival,headliners
1587,Dream Theater,2022-08-31,2022,TOKIO MARINE HALL,DREAM THEATER,4000.0,MEDIAS CASAS,CASA DE SHOWS,-23.6383,-46.7203,2aaLAng2L2aWD2FClzwiep,"PROGRESSIVE METAL, PROGRESSIVE ROCK, METAL",61.0,1784602.0,https://i.scdn.co/image/ab6761610000e5eb6c2390469c190a49f3926865,GENRE_1,False,False
1588,Dream Theater,2024-12-15,2024,VIBRA SAO PAULO,DREAM THEATER,7000.0,MEDIAS CASAS,TEATRO E CASA DE ESPETACULOS,-23.6475,-46.7239,2aaLAng2L2aWD2FClzwiep,"PROGRESSIVE METAL, PROGRESSIVE ROCK, METAL",61.0,1784602.0,https://i.scdn.co/image/ab6761610000e5eb6c2390469c190a49f3926865,GENRE_1,False,False
1589,Neck Deep,2025-08-30,2025,ALLIANZ PARQUE,NECK DEEP,45000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,2TM0qnbJH4QPhGMCdPt7fH,"POP PUNK, PUNK, EMO",64.0,1773711.0,https://i.scdn.co/image/ab6761610000e5eb2a272be2fa6777404247dc2b,GENRE_2,I WANNA BE TOUR,"FALL OUT BOY, GOOD CHARLOTTE"
1590,Neck Deep,2025-08-29,2025,TOKIO MARINE HALL,NECK DEEP,4000.0,MEDIAS CASAS,CASA DE SHOWS,-23.6383,-46.7203,2TM0qnbJH4QPhGMCdPt7fH,"POP PUNK, PUNK, EMO",64.0,1773711.0,https://i.scdn.co/image/ab6761610000e5eb2a272be2fa6777404247dc2b,GENRE_2,False,False
1591,ANNA,2025-09-14,2025,AUTODROMO DE INTERLAGOS,ANNA,100000.0,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.7000,-46.6972,7K80yOTC0Id95gRaOxDG5u,ITALIAN TRAP,67.0,1770236.0,https://i.scdn.co/image/ab6761610000e5eb16ee63e6124b1f5ad58c6b35,LETTER_1,THE TOWN,KATY PERRY
1592,ANNA,2025-09-14,2025,AUTODROMO DE INTERLAGOS,ANNA,100000.0,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.7000,-46.6972,7K80yOTC0Id95gRaOxDG5u,ITALIAN TRAP,67.0,1770236.0,https://i.scdn.co/image/ab6761610000e5eb16ee63e6124b1f5ad58c6b35,LETTER_1,THE TOWN,KATY PERRY
1593,ANNA,2025-09-14,2025,AUTODROMO DE INTERLAGOS,ANNA,100000.0,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.7000,-46.6972,7K80yOTC0Id95gRaOxDG5u,ITALIAN TRAP,67.0,1770236.0,https://i.scdn.co/image/ab6761610000e5eb16ee63e6124b1f5ad58c6b35,LETTER_1,THE TOWN,KATY PERRY
1594,Jungle,2022-03-18,2022,AUDIO,JUNGLE,3200.0,MEDIAS CASAS,CASA DE SHOWS,-23.52822,-46.66968,59oA5WbbQvomJz2BuRG071,0,70.0,1751062.0,https://i.scdn.co/image/ab6761610000e5eb21f6e9ccd576bb2ef541a3fe,GENRE_2,False,False
1595,Jungle,2024-03-22,2024,AUTODROMO DE INTERLAGOS,JUNGLE,100000.0,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.7000,-46.6972,59oA5WbbQvomJz2BuRG071,0,70.0,1751062.0,https://i.scdn.co/image/ab6761610000e5eb21f6e9ccd576bb2ef541a3fe,GENRE_2,LOLLAPALOOZA,"BLINK-182,ARCADE FIRE"
1596,Nessa Barrett,2025-03-28,2025,AUTODROMO DE INTERLAGOS,NESSA BARRETT,100000.0,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.7000,-46.6972,7pwufEBGfggjoI8twqlsmQ,0,69.0,1725801.0,https://i.scdn.co/image/ab6761610000e5ebd9135876f44bfb446e78c07c,LETTER_2,LOLLAPALOOZA,OLIVIA RODRIGO
1597,Beck,2023-12-03,2023,AUTODROMO DE INTERLAGOS,BECK,100000.0,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.7000,-46.6972,3vbKDsSS70ZX9D2OcvbZmS,ANTI-FOLK,65.0,1721742.0,https://i.scdn.co/image/ab6761610000e5eb917df61d55ce3ab98d43351a,GENRE_1,False,False
1598,Trivium,2022-12-18,2022,SAMBODROMO DO ANHEMBI,TRIVIUM,100000.0,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.5079,-46.6379,278ZYwGhdK6QTzE3MFePnP,"METALCORE, METAL, HEAVY METAL",63.0,1715185.0,https://i.scdn.co/image/ab6761610000e5ebab21a41e346730ff64be53c2,GENRE_2,False,False
1599,Destroy Lonely,2022-06-17,2022,SAMBODROMO DO ANHEMBI,DESTROY LONELY,100000.0,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.5079,-46.6379,1HPW4jeRjXBFRoUnSvBzoD,RAGE RAP,73.0,1712921.0,https://i.scdn.co/image/ab6761610000e5ebc83ffef1cbf86d4d17e862d8,LETTER_1,False,False
1600,Royal Blood,2024-04-13,2024,AUDIO,ROYAL BLOOD,3200.0,MEDIAS CASAS,CASA DE SHOWS,-23.52822,-46.66968,2S5hlvw4CMtMGswFtfdK15,"GARAGE ROCK, ROCK",62.0,1710815.0,https://i.scdn.co/image/ab6761610000e5eb084460131f00afc4621c4e38,GENRE_1,False,False
1601,Poppy,2024-10-20,2024,ALLIANZ PARQUE,POPPY,45000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,5mlbvTfWUOfDrUIK6dkNzv,0,68.0,1709755.0,https://i.scdn.co/image/ab6761610000e5eb9602d4f4d6faad23dcdf1b99,LETTER_2,False,False
1602,Poppy,2025-11-08,2025,MORUMBIS,POPPY,67000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.60077,-46.72010,5mlbvTfWUOfDrUIK6dkNzv,0,68.0,1709755.0,https://i.scdn.co/image/ab6761610000e5eb9602d4f4d6faad23dcdf1b99,LETTER_2,False,False
1603,Gigi Perez,2025-05-30,2025,ESPACO UNIMED,GIGI PEREZ,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,1iCnM8foFssWlPRLfAbIwo,0,76.0,1700327.0,https://i.scdn.co/image/ab6761610000e5ebd58f13475be93b37bb63893f,GENRE_2,False,False
1604,FKJ,2023-11-29,2023,AUDIO,FKJ,3200.0,MEDIAS CASAS,CASA DE SHOWS,-23.52822,-46.66968,2FwDTncULUnmANIh7qKa5z,0,64.0,1669513.0,https://i.scdn.co/image/ab6761610000e5eb6008518ffc2479a241c30754,GENRE_2,False,False
1605,Michael Kiwanuka,2025-03-30,2025,AUTODROMO DE INTERLAGOS,MICHAEL KIWANUKA,100000.0,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.7000,-46.6972,0bzfPKdbXL5ezYW2z3UGQj,SOUL,67.0,1668233.0,https://i.scdn.co/image/ab6761610000e5eb970e66fdac7be4f4829d4b05,LETTER_1,LOLLAPALOOZA,JUSTIN TIMBERLAKE
1606,Yellowcard,2025-08-30,2025,ALLIANZ PARQUE,YELLOWCARD,45000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,3zxKH0qp3nBCuPZCZT5Vaf,"POP PUNK, PUNK, EMO",65.0,1659121.0,https://i.scdn.co/image/ab6761610000e5eb6b950048b4781d0e95bd9c2c,GENRE_2,I WANNA BE TOUR,"FALL OUT BOY, GOOD CHARLOTTE"
1607,Yellowcard,2025-08-29,2025,TOKIO MARINE HALL,YELLOWCARD,4000.0,MEDIAS CASAS,CASA DE SHOWS,-23.6383,-46.7203,3zxKH0qp3nBCuPZCZT5Vaf,"POP PUNK, PUNK, EMO",65.0,1659121.0,https://i.scdn.co/image/ab6761610000e5eb6b950048b4781d0e95bd9c2c,GENRE_2,False,False
1620,Jeff Satur,2023-07-07,2023,ESPACO UNIMED,JEFF SATUR,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,5xq3BK55BJmutN0X7eTyQB,"T-POP, THAI POP",64.0,1642310.0,https://i.scdn.co/image/ab6761610000e5eb8b24c2fdf9a1b476eecdb4d7,LETTER_1,False,False
1621,Jeff Satur,2025-07-06,2025,TERRA SP,JEFF SATUR,6000.0,MEDIAS CASAS,CASA DE SHOWS,-23.6463,-46.7763,5xq3BK55BJmutN0X7eTyQB,"T-POP, THAI POP",64.0,1642310.0,https://i.scdn.co/image/ab6761610000e5eb8b24c2fdf9a1b476eecdb4d7,LETTER_1,False,False
1622,Skepta,2025-11-23,2025,NEO QUIMICA ARENA,SKEPTA,49000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.54534,-46.47476,2p1fiYHYiXz9qi0JJyxBzN,"GRIME, UK GRIME",76.0,1641871.0,https://i.scdn.co/image/ab6761610000e5ebdb7e42a0c4dced06214fcdb6,LETTER_2,False,False
1623,Raimundos,2022-11-05,2022,AUDIO,RAIMUNDOS,3200.0,MEDIAS CASAS,CASA DE SHOWS,-23.52822,-46.66968,3CfJckVRuukdJSvK3r89yJ,"BRAZILIAN ROCK, MPB, BRAZILIAN POP",61.0,1634928.0,https://i.scdn.co/image/ab6761610000e5ebc658c7d04e7d1a107760ecf0,GENRE_1,False,False
1624,Raimundos,2023-06-29,2023,AUDIO,RAIMUNDOS,3200.0,MEDIAS CASAS,CASA DE SHOWS,-23.52822,-46.66968,3CfJckVRuukdJSvK3r89yJ,"BRAZILIAN ROCK, MPB, BRAZILIAN POP",61.0,1634928.0,https://i.scdn.co/image/ab6761610000e5ebc658c7d04e7d1a107760ecf0,GENRE_1,False,False
1625,Raimundos,2024-05-25,2024,ARENA ANHEMBI,RAIMUNDOS,30000.0,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.51611,-46.64320,3CfJckVRuukdJSvK3r89yJ,"BRAZILIAN ROCK, MPB, BRAZILIAN POP",61.0,1634928.0,https://i.scdn.co/image/ab6761610000e5ebc658c7d04e7d1a107760ecf0,GENRE_1,False,False
1626,Raimundos,2025-10-25,2025,ALLIANZ PARQUE,RAIMUNDOS,45000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,3CfJckVRuukdJSvK3r89yJ,"BRAZILIAN ROCK, MPB, BRAZILIAN POP",61.0,1634928.0,https://i.scdn.co/image/ab6761610000e5ebc658c7d04e7d1a107760ecf0,GENRE_1,False,False
1627,Raimundos,2024-11-09,2024,ESTADIO DO CANINDE,RAIMUNDOS,21000.0,GRANDES CASAS,ESTADIO MULTIUSO,-23.52019,-46.61875,3CfJckVRuukdJSvK3r89yJ,"BRAZILIAN ROCK, MPB, BRAZILIAN POP",61.0,1634928.0,https://i.scdn.co/image/ab6761610000e5ebc658c7d04e7d1a107760ecf0,GENRE_1,False,False
1628,Raimundos,2024-11-17,2024,EXPO CENTER NORTE,RAIMUNDOS,25000.0,GRANDES CASAS,CENTRO DE EXPOSICOES,-23.5130,-46.6237,3CfJckVRuukdJSvK3r89yJ,"BRAZILIAN ROCK, MPB, BRAZILIAN POP",61.0,1634928.0,https://i.scdn.co/image/ab6761610000e5ebc658c7d04e7d1a107760ecf0,GENRE_1,False,False
1629,Raimundos,2022-07-17,2022,TOKIO MARINE HALL,RAIMUNDOS,4000.0,MEDIAS CASAS,CASA DE SHOWS,-23.6383,-46.7203,3CfJckVRuukdJSvK3r89yJ,"BRAZILIAN ROCK, MPB, BRAZILIAN POP",61.0,1634928.0,https://i.scdn.co/image/ab6761610000e5ebc658c7d04e7d1a107760ecf0,GENRE_1,False,False
1630,Raimundos,2024-07-13,2024,TOKIO MARINE HALL,RAIMUNDOS,4000.0,MEDIAS CASAS,CASA DE SHOWS,-23.6383,-46.7203,3CfJckVRuukdJSvK3r89yJ,"BRAZILIAN ROCK, MPB, BRAZILIAN POP",61.0,1634928.0,https://i.scdn.co/image/ab6761610000e5ebc658c7d04e7d1a107760ecf0,GENRE_1,False,False
1631,Raimundos,2025-04-30,2025,ESPACO UNIMED,RAIMUNDOS,8000.0,MEDIAS CASAS,CASA DE SHOWS,-23.52812,-46.66805,3CfJckVRuukdJSvK3r89yJ,"BRAZILIAN ROCK, MPB, BRAZILIAN POP",61.0,1634928.0,https://i.scdn.co/image/ab6761610000e5ebc658c7d04e7d1a107760ecf0,GENRE_1,False,False
1632,Raimundos,2023-10-06,2023,VIBRA SAO PAULO,RAIMUNDOS,7000.0,MEDIAS CASAS,TEATRO E CASA DE ESPETACULOS,-23.6475,-46.7239,3CfJckVRuukdJSvK3r89yJ,"BRAZILIAN ROCK, MPB, BRAZILIAN POP",61.0,1634928.0,https://i.scdn.co/image/ab6761610000e5ebc658c7d04e7d1a107760ecf0,GENRE_1,False,False
1634,MAGIC!,2024-04-14,2024,AUDIO,MAGIC!,3200.0,MEDIAS CASAS,CASA DE SHOWS,-23.52822,-46.66968,0DxeaLnv6SyYk2DOqkLO8c,POP,68.0,1627837.0,https://i.scdn.co/image/ab6761610000e5eb8b68d29a8713b8260aa18e19,GENRE_1,False,False
1635,MAGIC!,2025-08-02,2025,TOKIO MARINE HALL,MAGIC!,4000.0,MEDIAS CASAS,CASA DE SHOWS,-23.6383,-46.7203,0DxeaLnv6SyYk2DOqkLO8c,POP,68.0,1627837.0,https://i.scdn.co/image/ab6761610000e5eb8b68d29a8713b8260aa18e19,GENRE_1,False,False
1636,Kacey Musgraves,2025-09-28,2025,AUDIO,KACEY MUSGRAVES,3200.0,MEDIAS CASAS,CASA DE SHOWS,-23.52822,-46.66968,70kkdajctXSbqSMJbQO424,0,73.0,1618729.0,https://i.scdn.co/image/ab6761610000e5ebc548c7ff983f25641dc71ffe,GENRE_1,False,False
1637,Masego,2022-05-25,2022,AUDIO,MASEGO,3200.0,MEDIAS CASAS,CASA DE SHOWS,-23.52822,-46.66968,3ycxRkcZ67ALN3GQJ57Vig,0,70.0,1604018.0,https://i.scdn.co/image/ab6761610000e5eba12539a9a66ddf0b498d4d4a,GENRE_2,False,False
1638,Masego,2023-09-07,2023,AUTODROMO DE INTERLAGOS,MASEGO,100000.0,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.7000,-46.6972,3ycxRkcZ67ALN3GQJ57Vig,0,70.0,1604018.0,https://i.scdn.co/image/ab6761610000e5eba12539a9a66ddf0b498d4d4a,GENRE_2,THE TOWN,"MAROON 5, THE CHAINSMOKERS"
1639,Molchat Doma,2022-04-11,2022,AUDIO,MOLCHAT DOMA,3200.0,MEDIAS CASAS,CASA DE SHOWS,-23.52822,-46.66968,1nVq0hKIVReeaiB3xJgKf0,"POST-PUNK, DARKWAVE, COLD WAVE, GOTHIC ROCK",62.0,1594401.0,https://i.scdn.co/image/ab6761610000e5eb361fadaa6cab897cf6722f72,LETTER_1,False,False
1640,Molchat Doma,2025-11-15,2025,TOKIO MARINE HALL,MOLCHAT DOMA,4000.0,MEDIAS CASAS,CASA DE SHOWS,-23.6383,-46.7203,1nVq0hKIVReeaiB3xJgKf0,"POST-PUNK, DARKWAVE, COLD WAVE, GOTHIC ROCK",62.0,1594401.0,https://i.scdn.co/image/ab6761610000e5eb361fadaa6cab897cf6722f72,LETTER_1,False,False
1641,Men at Work,2024-02-21,2024,VIBRA SAO PAULO,MEN AT WORK,7000.0,MEDIAS CASAS,TEATRO E CASA DE ESPETACULOS,-23.6475,-46.7239,0f3EsoviYnRKTkmayI3cux,0,68.0,1588141.0,https://i.scdn.co/image/ab6761610000e5ebe856945244d104fcef298237,GENRE_1,False,False
1642,Jessie Reyez,2024-03-23,2024,AUTODROMO DE INTERLAGOS,JESSIE REYEZ,100000.0,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.7000,-46.6972,3KedxarmBCyFBevnqQHy3P,0,69.0,1580374.0,https://i.scdn.co/image/ab6761610000e5eb07a189e14b42d3c65d543c92,LETTER_1,LOLLAPALOOZA,"KINGS OF LEON, LIMP BIZKIT"
1643,Modest Mouse,2023-03-24,2023,AUTODROMO DE INTERLAGOS,MODEST MOUSE,100000.0,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.7000,-46.6972,1yAwtBaoHLEDWAnWR87hBT,"INDIE ROCK, INDIE, ALTERNATIVE ROCK",63.0,1576398.0,https://i.scdn.co/image/ab6761610000e5eb39b413eb76d2ae87496d76b8,GENRE_2,LOLLAPALOOZA,"BILLIE EILISH, LIL NAS X"
1644,Vulgo FK,2024-03-24,2024,AUTODROMO DE INTERLAGOS,VULGO FK,100000.0,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.7000,-46.6972,27azwwkxutWL1BWMkgNIh0,"BRAZILIAN TRAP, TRAP FUNK, TRAP, BRAZILIAN HIP HOP, BRAZILIAN FUNK",72.0,1561039.0,https://i.scdn.co/image/ab6761610000e5ebfee7ad420b223bd25ea93efd,LETTER_1,LOLLAPALOOZA,"SZA, SAM SMITH"
1645,Gilberto Gil,2024-03-24,2024,AUTODROMO DE INTERLAGOS,GILBERTO GIL,100000.0,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.7000,-46.6972,7oEkUINVIj1Nr3Wnj8tzqr,"MPB, BOSSA NOVA, FORRO TRADICIONAL, SAMBA, BRAZILIAN JAZZ",65.0,1559730.0,https://i.scdn.co/image/ab6761610000e5ebdf423bfb01afb1cf3d60d61a,GENRE_1,LOLLAPALOOZA,"SZA, SAM SMITH"
1646,Gilberto Gil,2024-03-24,2024,AUTODROMO DE INTERLAGOS,GILBERTO GIL,100000.0,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.7000,-46.6972,7oEkUINVIj1Nr3Wnj8tzqr,"MPB, BOSSA NOVA, FORRO TRADICIONAL, SAMBA, BRAZILIAN JAZZ",65.0,1559730.0,https://i.scdn.co/image/ab6761610000e5ebdf423bfb01afb1cf3d60d61a,GENRE_1,LOLLAPALOOZA,"SZA, SAM SMITH"
1647,Gilberto Gil,2024-03-24,2024,AUTODROMO DE INTERLAGOS,GILBERTO GIL,100000.0,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,-23.7000,-46.6972,7oEkUINVIj1Nr3Wnj8tzqr,"MPB, BOSSA NOVA, FORRO TRADICIONAL, SAMBA, BRAZILIAN JAZZ",65.0,1559730.0,https://i.scdn.co/image/ab6761610000e5ebdf423bfb01afb1cf3d60d61a,GENRE_1,LOLLAPALOOZA,"SZA, SAM SMITH"
1648,Gilberto Gil,2025-04-11,2025,ALLIANZ PARQUE,GILBERTO GIL,45000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,7oEkUINVIj1Nr3Wnj8tzqr,"MPB, BOSSA NOVA, FORRO TRADICIONAL, SAMBA, BRAZILIAN JAZZ",65.0,1559730.0,https://i.scdn.co/image/ab6761610000e5ebdf423bfb01afb1cf3d60d61a,GENRE_1,False,False
1649,Gilberto Gil,2025-04-11,2025,ALLIANZ PARQUE,GILBERTO GIL,45000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,7oEkUINVIj1Nr3Wnj8tzqr,"MPB, BOSSA NOVA, FORRO TRADICIONAL, SAMBA, BRAZILIAN JAZZ",65.0,1559730.0,https://i.scdn.co/image/ab6761610000e5ebdf423bfb01afb1cf3d60d61a,GENRE_1,False,False
1650,Gilberto Gil,2025-04-11,2025,ALLIANZ PARQUE,GILBERTO GIL,45000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,7oEkUINVIj1Nr3Wnj8tzqr,"MPB, BOSSA NOVA, FORRO TRADICIONAL, SAMBA, BRAZILIAN JAZZ",65.0,1559730.0,https://i.scdn.co/image/ab6761610000e5ebdf423bfb01afb1cf3d60d61a,GENRE_1,False,False
1651,Gilberto Gil,2025-04-12,2025,ALLIANZ PARQUE,GILBERTO GIL,45000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,7oEkUINVIj1Nr3Wnj8tzqr,"MPB, BOSSA NOVA, FORRO TRADICIONAL, SAMBA, BRAZILIAN JAZZ",65.0,1559730.0,https://i.scdn.co/image/ab6761610000e5ebdf423bfb01afb1cf3d60d61a,GENRE_1,False,False
1652,Gilberto Gil,2025-04-12,2025,ALLIANZ PARQUE,GILBERTO GIL,45000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,7oEkUINVIj1Nr3Wnj8tzqr,"MPB, BOSSA NOVA, FORRO TRADICIONAL, SAMBA, BRAZILIAN JAZZ",65.0,1559730.0,https://i.scdn.co/image/ab6761610000e5ebdf423bfb01afb1cf3d60d61a,GENRE_1,False,False
1653,Gilberto Gil,2025-04-12,2025,ALLIANZ PARQUE,GILBERTO GIL,45000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,7oEkUINVIj1Nr3Wnj8tzqr,"MPB, BOSSA NOVA, FORRO TRADICIONAL, SAMBA, BRAZILIAN JAZZ",65.0,1559730.0,https://i.scdn.co/image/ab6761610000e5ebdf423bfb01afb1cf3d60d61a,GENRE_1,False,False
1654,Gilberto Gil,2025-04-25,2025,ALLIANZ PARQUE,GILBERTO GIL,45000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,7oEkUINVIj1Nr3Wnj8tzqr,"MPB, BOSSA NOVA, FORRO TRADICIONAL, SAMBA, BRAZILIAN JAZZ",65.0,1559730.0,https://i.scdn.co/image/ab6761610000e5ebdf423bfb01afb1cf3d60d61a,GENRE_1,False,False
1655,Gilberto Gil,2025-04-25,2025,ALLIANZ PARQUE,GILBERTO GIL,45000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,7oEkUINVIj1Nr3Wnj8tzqr,"MPB, BOSSA NOVA, FORRO TRADICIONAL, SAMBA, BRAZILIAN JAZZ",65.0,1559730.0,https://i.scdn.co/image/ab6761610000e5ebdf423bfb01afb1cf3d60d61a,GENRE_1,False,False
1656,Gilberto Gil,2025-04-25,2025,ALLIANZ PARQUE,GILBERTO GIL,45000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,7oEkUINVIj1Nr3Wnj8tzqr,"MPB, BOSSA NOVA, FORRO TRADICIONAL, SAMBA, BRAZILIAN JAZZ",65.0,1559730.0,https://i.scdn.co/image/ab6761610000e5ebdf423bfb01afb1cf3d60d61a,GENRE_1,False,False
1657,Gilberto Gil,2025-04-26,2025,ALLIANZ PARQUE,GILBERTO GIL,45000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,7oEkUINVIj1Nr3Wnj8tzqr,"MPB, BOSSA NOVA, FORRO TRADICIONAL, SAMBA, BRAZILIAN JAZZ",65.0,1559730.0,https://i.scdn.co/image/ab6761610000e5ebdf423bfb01afb1cf3d60d61a,GENRE_1,False,False
1658,Gilberto Gil,2025-04-26,2025,ALLIANZ PARQUE,GILBERTO GIL,45000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,7oEkUINVIj1Nr3Wnj8tzqr,"MPB, BOSSA NOVA, FORRO TRADICIONAL, SAMBA, BRAZILIAN JAZZ",65.0,1559730.0,https://i.scdn.co/image/ab6761610000e5ebdf423bfb01afb1cf3d60d61a,GENRE_1,False,False
1659,Gilberto Gil,2025-04-26,2025,ALLIANZ PARQUE,GILBERTO GIL,45000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,7oEkUINVIj1Nr3Wnj8tzqr,"MPB, BOSSA NOVA, FORRO TRADICIONAL, SAMBA, BRAZILIAN JAZZ",65.0,1559730.0,https://i.scdn.co/image/ab6761610000e5ebdf423bfb01afb1cf3d60d61a,GENRE_1,False,False
1660,Gilberto Gil,2025-10-17,2025,ALLIANZ PARQUE,GILBERTO GIL,45000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,7oEkUINVIj1Nr3Wnj8tzqr,"MPB, BOSSA NOVA, FORRO TRADICIONAL, SAMBA, BRAZILIAN JAZZ",65.0,1559730.0,https://i.scdn.co/image/ab6761610000e5ebdf423bfb01afb1cf3d60d61a,GENRE_1,False,False
1661,Gilberto Gil,2025-10-17,2025,ALLIANZ PARQUE,GILBERTO GIL,45000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,7oEkUINVIj1Nr3Wnj8tzqr,"MPB, BOSSA NOVA, FORRO TRADICIONAL, SAMBA, BRAZILIAN JAZZ",65.0,1559730.0,https://i.scdn.co/image/ab6761610000e5ebdf423bfb01afb1cf3d60d61a,GENRE_1,False,False
1662,Gilberto Gil,2025-10-17,2025,ALLIANZ PARQUE,GILBERTO GIL,45000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,7oEkUINVIj1Nr3Wnj8tzqr,"MPB, BOSSA NOVA, FORRO TRADICIONAL, SAMBA, BRAZILIAN JAZZ",65.0,1559730.0,https://i.scdn.co/image/ab6761610000e5ebdf423bfb01afb1cf3d60d61a,GENRE_1,False,False
1663,Gilberto Gil,2025-10-18,2025,ALLIANZ PARQUE,GILBERTO GIL,45000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,7oEkUINVIj1Nr3Wnj8tzqr,"MPB, BOSSA NOVA, FORRO TRADICIONAL, SAMBA, BRAZILIAN JAZZ",65.0,1559730.0,https://i.scdn.co/image/ab6761610000e5ebdf423bfb01afb1cf3d60d61a,GENRE_1,False,False
1664,Gilberto Gil,2025-10-18,2025,ALLIANZ PARQUE,GILBERTO GIL,45000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,7oEkUINVIj1Nr3Wnj8tzqr,"MPB, BOSSA NOVA, FORRO TRADICIONAL, SAMBA, BRAZILIAN JAZZ",65.0,1559730.0,https://i.scdn.co/image/ab6761610000e5ebdf423bfb01afb1cf3d60d61a,GENRE_1,False,False
1665,Gilberto Gil,2025-10-18,2025,ALLIANZ PARQUE,GILBERTO GIL,45000.0,ARENAS E ESTADIOS,ESTADIO MULTIUSO,-23.5276207,-46.6784662,7oEkUINVIj1Nr3Wnj8tzqr,"MPB, BOSSA NOVA, FORRO TRADICIONAL, SAMBA, BRAZILIAN JAZZ",65.0,1559730.0,https://i.scdn.co/image/ab6761610000e5ebdf423bfb01afb1cf3d60d61a,GENRE_1,False,False
1666,Gilberto Gil,2022-09-16,2022,MEMORIAL DA AMERICA LATINA,GILBERTO GIL,15000.0,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.5274091,-46.6656539,7oEkUINVIj1Nr3Wnj8tzqr,"MPB, BOSSA NOVA, FORRO TRADICIONAL, SAMBA, BRAZILIAN JAZZ",65.0,1559730.0,https://i.scdn.co/image/ab6761610000e5ebdf423bfb01afb1cf3d60d61a,GENRE_1,COALA FESTIVAL,DJAVAN
1667,Gilberto Gil,2022-09-16,2022,MEMORIAL DA AMERICA LATINA,GILBERTO GIL,15000.0,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,-23.5274091,-46.6656539,7oEkUINVIj1Nr3Wnj8tzqr,"MPB, BOSSA NOVA, FORRO TRADICIONAL, SAMBA, BRAZILIAN JAZZ",65.0,1559730.0,https://i.scdn.co/image/ab6761610000e5ebdf423bfb01afb1cf3d60d61a,GENRE_1,COALA FESTIVAL,DJAVAN
