nome,generos,popularidade,seguidores,imagem,genero_cluster
FOALS,INDIE,63,1463664,https://i.scdn.co/image/ab6761610000e5eb5f0109249ffd70b2d85a9467,Outros
ESCAPE THE FATE,EMO,60,1459114,https://i.scdn.co/image/ab6761610000e5eb8b683fb42bab8b7eb5093134,Outros
FKA TWIGS,ART POP,69,1455777,https://i.scdn.co/image/ab6761610000e5ebf62e6458f0cdf01a9368e2c4,6.0
JOSMAN,FRENCH RAP,71,1453004,https://i.scdn.co/image/ab6761610000e5ebacbd287be98c4e191127ad6e,2.0
IKKA,DESI HIP HOP,60,1452220,https://i.scdn.co/image/ab6761610000e5ebb2dc3a8ce9bf77b9c5363b67,Outros
FLEET FOXES,INDIE FOLK,64,1451220,https://i.scdn.co/image/ab6761610000e5eb7d2e812e63d6df77ee087b47,Outros
HOLE,RIOT GRRRL,62,1450070,https://i.scdn.co/image/3f070ac89152fcd23f90c1351295d8cc64d54cb2,5.0
NIRVAIR PANNU,PUNJABI POP,64,1448479,https://i.scdn.co/image/ab6761610000e5eb113086da3582506c048438a1,7.0
JOSE MARIA NAPOLEON,0,62,1445881,https://i.scdn.co/image/ab6761610000e5eb1788657214931eeec2e04aa5,3.0
TAKE THAT,0,64,1445664,https://i.scdn.co/image/ab6761610000e5ebf6de04c418fb584509452e24,3.0
WANIMA,J-POP,60,1445518,https://i.scdn.co/image/ab6761610000e5eb3250b704a6dfb2572aa8d476,Outros
RIIZE,K-POP,64,1444726,https://i.scdn.co/image/ab6761610000e5ebd75e5e369cb4ce5edfe2989d,9.0
ROB DENIEL,OPM,70,1444304,https://i.scdn.co/image/ab6761610000e5eb62db9e238ab9c84d58c7f266,7.0
GUR SIDHU,PUNJABI POP,77,1443462,https://i.scdn.co/image/ab6761610000e5ebce6061ee369719403537b902,2.0
D'ANGELO,NEO SOUL,68,1443076,https://i.scdn.co/image/c69197fa9d01ec73e2617525b920e76b550ba2e2,Outros
REGINA SPEKTOR,ANTI-FOLK,60,1442933,https://i.scdn.co/image/ab6761610000e5eba36a9f95d59ab791d5e897e9,Outros
IN THIS MOMENT,METAL,60,1442835,https://i.scdn.co/image/ab6761610000e5eb285ee23e367e081e90606ea1,Outros
BUENA VISTA SOCIAL CLUB,SON CUBANO,63,1442179,https://i.scdn.co/image/ab6761610000e5ebe35db4d5803c5a4c77dd44db,5.0
LLOYD BANKS,0,63,1441733,https://i.scdn.co/image/ab6761610000e5eb88b361f4861990f7a696c87d,3.0
LA SONORA DINAMITA,CUMBIA,67,1441126,https://i.scdn.co/image/ab6761610000e5eb8d91dcd657caf6b5d27c4fc0,7.0
HEMACHANDRA VEDALA,TELUGU POP,60,1440204,https://i.scdn.co/image/ab6761610000e5eb400283cfddf6465801f54af8,5.0
GRUPO EXTERMINADOR,CORRIDO,63,1439700,https://i.scdn.co/image/ab6761610000e5eb5ea2703bfda90ed228f02085,5.0
ELISA,ITALIAN SINGER-SONGWRITER,63,1439322,https://i.scdn.co/image/ab6761610000e5eb34bf8cd7730d5e7271e6895d,5.0
KORDHELL,PHONK,67,1439065,https://i.scdn.co/image/ab6761610000e5eb3c15e6e51a8f86b03484cd0b,7.0
EL BOGUETO,REGGAETON MEXA,75,1437632,https://i.scdn.co/image/ab6761610000e5ebbb69a4c61bf8ec639d76e331,Outros
HAIM,0,65,1437515,https://i.scdn.co/image/ab6761610000e5eb09f7ea29906a367f0648e0bc,3.0
OMER ADAM,MIZRAHI,67,1436693,https://i.scdn.co/image/ab6761610000e5ebb9dc71ce711a1a831623b92f,7.0
RKOMI,ITALIAN TRAP,65,1436358,https://i.scdn.co/image/ab6761610000e5eb98939e9f4c574acb4b5eaa7b,8.0
MIXSINGH,PUNJABI POP,70,1436157,https://i.scdn.co/image/ab6761610000e5ebffda2faaa80aee53dc9dbb47,7.0
LOS ANGELES DE CHARLY,CUMBIA,67,1435737,https://i.scdn.co/image/ab67616d0000b273919a14c87bc18a2217914e25,7.0
INDUSTRIA DEL AMOR,GRUPERA,60,1435046,https://i.scdn.co/image/ab6761610000e5ebc7953c0adbca1923202523bd,5.0
ARMANDINHO,REGGAE,66,1434392,https://i.scdn.co/image/ab6761610000e5eb826079575686a7c942e01da4,0.0
TRAVIEZOZ DE LA ZIERRA,CORRIDO,62,1433951,https://i.scdn.co/image/ab6761610000e5eb7d37f0ef0b970ba9967276ea,5.0
RYOKUOUSHOKU SHAKAI,J-POP,63,1431728,https://i.scdn.co/image/ab6761610000e5ebd9a48d00ce7cf4d66abc76b6,Outros
AJ TRACEY,GRIME,66,1431284,https://i.scdn.co/image/ab6761610000e5ebc985e94681164c167ba00cca,Outros
LOS TITANES DE DURANGO,CORRIDO,63,1431255,https://i.scdn.co/image/ab6761610000e5eb878ccad626d5b5855e141414,5.0
SNOH AALEGRA,ALTERNATIVE R&B,65,1430914,https://i.scdn.co/image/ab6761610000e5eb04ae2067ae0171af5cbf1cf1,3.0
ADDISON RAE,0,74,1428417,https://i.scdn.co/image/ab6761610000e5eb8aaca79d5544dc02bea2b6b2,3.0
FREI GILSON,GOSPEL,66,1427719,https://i.scdn.co/image/ab6761610000e5ebe958b9bdb770560b428b2f13,7.0
STAND HERE ALONE,POP PUNK,62,1425867,https://i.scdn.co/image/ab6761610000e5ebffcfc1bde8c99fdeed11a640,Outros
SHORELINE MAFIA,0,70,1423491,https://i.scdn.co/image/ab6761610000e5eb0e61917e00b5ca7882477c1c,3.0
SUKI WATERHOUSE,0,69,1422868,https://i.scdn.co/image/ab6761610000e5ebc2bb10016e2e142f397f780c,3.0
WINCENT WEISS,GERMAN POP,62,1419966,https://i.scdn.co/image/ab6761610000e5ebdc80016eee62de91344e781c,5.0
PAULA FERNANDES,SERTANEJO,61,1419250,https://i.scdn.co/image/ab6761610000e5eb8e1a02c562819afb5b79c3ea,10.0
WITHIN TEMPTATION,SYMPHONIC METAL,62,1417989,https://i.scdn.co/image/ab6761610000e5eb9d081a5e8f131e9076ac74de,Outros
SURVIVOR,ROCK,68,1417803,https://i.scdn.co/image/da30acd2c9d0f32f5f5a2d69f32c2d30335466b5,14.0
KIKUO,VOCALOID,61,1414132,https://i.scdn.co/image/ab6761610000e5eb50c295d157dbd3dc76f2ec9b,5.0
DANIELA ROMO,VILLANCICOS,62,1413930,https://i.scdn.co/image/ab6761610000e5eb30e661d6288b437bea3780c1,5.0
FATBOY SLIM,BIG BEAT,64,1412762,https://i.scdn.co/image/ab6761610000e5ebc20ed3229eeced918966a009,7.0
SADHANA SARGAM,TAMIL POP,71,1412589,https://i.scdn.co/image/ab6761610000e5eb9ec194a489e4f6c0d9515b60,2.0
RUDIMENTAL,0,68,1411798,https://i.scdn.co/image/ab6761610000e5ebf74070a7e4a3e7743f68b058,3.0
YAMA,J-POP,61,1411301,https://i.scdn.co/image/ab6761610000e5ebabbad8c1528c9a2e42d04402,Outros
DAUGHTER,0,60,1409926,https://i.scdn.co/image/ab6761610000e5eb0df313bc99b24276ea978437,3.0
JADS & JADSON,SERTANEJO,62,1408887,https://i.scdn.co/image/ab6761610000e5eb89875a17e87e5a34d85ce42d,10.0
JUSTICE,FRENCH HOUSE,67,1408229,https://i.scdn.co/image/ab6761610000e5ebf140c161d9f9cc9afe85b6ed,7.0
SANJU RATHOD,MARATHI POP,68,1407608,https://i.scdn.co/image/ab6761610000e5eb03ae58450e917e4e075f6e1d,6.0
RILEY GREEN,COUNTRY,77,1405146,https://i.scdn.co/image/ab6761610000e5eb5dc967d7e443e2ef4a7552b6,2.0
EL TIGRILLO PALMA,CORRIDO,63,1403307,https://i.scdn.co/image/ab6761610000e5eb1ac3ce271bb3aed08a7f016d,5.0
VANESSA DA MATA,MPB,66,1402942,https://i.scdn.co/image/ab6761610000e5eb0726b3a2a4db36495765f020,11.0
QUEBONAFIDE,0,66,1402626,https://i.scdn.co/image/ab6761610000e5eb2e9c6d4d26bdb6f5e7b251e0,3.0
KOLLEGAH,GERMAN HIP HOP,63,1402021,https://i.scdn.co/image/ab6761610000e5ebab301c4e5d1c03c14d1ff239,9.0
SOBEL,0,68,1401307,https://i.scdn.co/image/ab6761610000e5ebce986e50f87f661c72b5f34e,3.0
LECRAE,CHRISTIAN HIP HOP,66,1400860,https://i.scdn.co/image/ab6761610000e5eb7fe0c3a04b5e5dc4efae57a1,9.0
SAMRA,GERMAN HIP HOP,69,1400115,https://i.scdn.co/image/ab6761610000e5eb300bcf1554af5030707f00ed,9.0
COCTEAU TWINS,DREAM POP,66,1399858,https://i.scdn.co/image/ab6761610000e5eb00f01cecce8a4475c3de0998,Outros
SINEAD O'CONNOR,0,62,1399263,https://i.scdn.co/image/ab6761610000e5eba735ae0a6b7fc008350deba5,3.0
ISAIAS SAAD,GOSPEL,65,1398000,https://i.scdn.co/image/ab6761610000e5eb2409c7211721372db74ac7ae,7.0
DARDAN,GERMAN HIP HOP,73,1397577,https://i.scdn.co/image/ab6761610000e5ebef6d4855fdb656dee0a372ef,9.0
ROA,TRAP LATINO,77,1396905,https://i.scdn.co/image/ab6761610000e5eb55d74c8a0873bb7efae632b9,2.0
ARTEMAS,0,75,1396831,https://i.scdn.co/image/ab6761610000e5ebf154f40183c986c20aab75e9,3.0
HELLOWEEN,POWER METAL,61,1396792,https://i.scdn.co/image/ab6761610000e5eb7d6b878498239115a09316d3,Outros
MALIK MONTANA,0,70,1396367,https://i.scdn.co/image/ab6761610000e5ebde7885cffc35ab676e1191d7,3.0
NEJ,FRENCH R&B,62,1396048,https://i.scdn.co/image/ab6761610000e5eb8c5c6807af32de7ae71dd2f9,5.0
JT MUSIC,0,64,1394686,https://i.scdn.co/image/ab6761610000e5ebfbeeb8dfc82fe0da59cad419,3.0
GRUPO 360,CORRIDO,62,1392247,https://i.scdn.co/image/ab6761610000e5ebbb2d3d48af0a7f5ed8b0f54a,5.0
NOVO AMOR,AMBIENT FOLK,72,1391950,https://i.scdn.co/image/ab6761610000e5eb18a1928eb2892201f56d39e0,2.0
MC NEGAO ORIGINAL,BRAZILIAN FUNK,77,1391690,https://i.scdn.co/image/ab6761610000e5eb27b96acf29fff476bb179c0a,12.0
MAYDAY PARADE,POP PUNK,60,1391680,https://i.scdn.co/image/ab6761610000e5eb02b1303f6926ec11f5f8f91d,Outros
112,R&B,66,1390136,https://i.scdn.co/image/21a8b23a23a41f3736b2dd6a5df2d7dc8341ea05,2.0
LIL TRACY,EMO RAP,71,1389592,https://i.scdn.co/image/ab6761610000e5eb3d5c8ce1329232f09903c060,2.0
PHYNO,AFROBEATS,62,1389423,https://i.scdn.co/image/ab6761610000e5eb03120172bb2ed1ff08b2f7d3,5.0
POPCAAN,DANCEHALL,65,1388185,https://i.scdn.co/image/ab6761610000e5ebf502679688eab84d1612616e,7.0
KAISER CHIEFS,BRITPOP,60,1387050,https://i.scdn.co/image/ab6761610000e5ebc5e79ef4ced0ccbd8eabd960,Outros
HALE,OPM,62,1387044,https://i.scdn.co/image/ab6761610000e5eb42db0c86075ec3fd160d301c,5.0
THE-DREAM,R&B,67,1385272,https://i.scdn.co/image/ab6761610000e5eba01ad0bea0957a2e3b7c3ced,2.0
TRAPLAUDO,BRAZILIAN FUNK,70,1384258,https://i.scdn.co/image/ab6761610000e5eb783b15757c0e34dfdc325d68,12.0
SLOWDIVE,SHOEGAZE,66,1383671,https://i.scdn.co/image/ab6761610000e5eb653481f50df3c11791d6132a,Outros
LOS REHENES,GRUPERA,66,1382586,https://i.scdn.co/image/ab6761610000e5ebb7b199339ba67741255a7f51,7.0
RAINBOW KITTEN SURPRISE,0,71,1381502,https://i.scdn.co/image/ab6761610000e5eb6a5725ec47b6d8c613099d74,3.0
TOKIO HOTEL,POP ROCK,64,1380675,https://i.scdn.co/image/ab6761610000e5eb1bb213762bb8cc8c51802648,Outros
ASTRID S,NORWEGIAN POP,63,1380560,https://i.scdn.co/image/ab6761610000e5eba0afba2d87ea2c5adb0c90e3,5.0
DARKIEL,REGGAETON,68,1380192,https://i.scdn.co/image/ab6761610000e5eb0fd573b819f4c5737aa78f7d,Outros
HILLSONG YOUNG & FREE,WORSHIP,60,1379367,https://i.scdn.co/image/ab6761610000e5ebfd35859df3a7252c67d040f9,5.0
BØRNS,INDIE,66,1376771,https://i.scdn.co/image/ab6761610000e5eb252d35c84fb363ff13fc0026,Outros
POUYA,HORRORCORE,67,1374830,https://i.scdn.co/image/ab6761610000e5eb339e96f1bb7ff1f7fabc64a6,7.0
J HUS,AFROSWING,64,1372928,https://i.scdn.co/image/ab6761610000e5eb5e58d093b8bedfa530c2dd61,7.0
GRUPO ARRIESGADO,CORRIDO,68,1371650,https://i.scdn.co/image/ab6761610000e5eb9479d2ceba67a93b4ddf2ae0,7.0
INTOXICADOS,ARGENTINE ROCK,62,1371531,https://i.scdn.co/image/ab6761610000e5eb47f935f610fbbb66c8b549ff,3.0
ANDRE RIEU,CLASSICAL,66,1368856,https://i.scdn.co/image/ab6761610000e5eb85740abbdaffd46a96d3cffc,Outros
SALVIA PALTH,SLOWCORE,66,1367050,https://i.scdn.co/image/ab6761610000e5eb6a01d62c22e19a0fafbf5b10,7.0
GEORGE JONES,CLASSIC COUNTRY,62,1363754,https://i.scdn.co/image/ab6761610000e5eb5f79cb1d93cfa9684c1f6dc9,5.0
BIRDMAN,SOUTHERN HIP HOP,62,1362299,https://i.scdn.co/image/ab6772690000c46c476dfe65b2669a95f33d7173,5.0
OF MICE & MEN,METALCORE,61,1360940,https://i.scdn.co/image/ab6761610000e5ebdb9bbab9b7527362c934234c,0.0
EL BARRIO,FLAMENCO,62,1360846,https://i.scdn.co/image/ab6761610000e5eb79be00891f3e0b1a45cbd570,5.0
TOM MISCH,INDIE SOUL,65,1359435,https://i.scdn.co/image/ab6761610000e5ebb52fc43462304eb6ae5bba5f,Outros
KIDZ BOP KIDS,CHILDREN'S MUSIC,65,1359370,https://i.scdn.co/image/ab6761610000e5eb800660dddf0339c0d736c7a6,7.0
GINO & GENO,SERTANEJO TRADICIONAL,61,1359364,https://i.scdn.co/image/ab67616d0000b273ad511db7a8569e0f0c5ab12c,13.0
BLOOD ORANGE,ART POP,72,1358569,https://i.scdn.co/image/ab6761610000e5eb82a833d61eafc09c05c24882,6.0
ELLIOTT SMITH,SINGER-SONGWRITER,66,1358555,https://i.scdn.co/image/ab6761610000e5eb079739b801ab3f105866b76f,7.0
JOKER XUE,MANDOPOP,62,1358006,https://i.scdn.co/image/ab6761610000e5eb729b7e9f6f0539bd01dff7e5,5.0
STARSHIP,0,69,1356546,https://i.scdn.co/image/ab6761610000e5eb4bfb2d74ef7e09a1ebdd988d,3.0
KARI JOBE,WORSHIP,63,1356146,https://i.scdn.co/image/ab6761610000e5ebb0fd004b9a8c8544101358d3,5.0
THE HOLLIES,0,66,1355228,https://i.scdn.co/image/722e36849bde408b99330c713ebeb19157eabc89,3.0
SIOUXSIE AND THE BANSHEES,GOTHIC ROCK,60,1354869,https://i.scdn.co/image/ab6761610000e5eb924bb9e7396ad3bc32cfeab0,Outros
TONY AGUIRRE,CORRIDO,65,1354679,https://i.scdn.co/image/ab6761610000e5ebdf55fa419b89c46d5e866fc6,7.0
LA T Y LA M,CUMBIA,71,1354532,https://i.scdn.co/image/ab6761610000e5ebada7b54605dee8633d7a3e38,2.0
ENIGMA NORTENO,CORRIDO,69,1353622,https://i.scdn.co/image/ab6761610000e5eb575dc06afe851447a6f229d2,7.0
INDOCHINE,VARIETE FRANCAISE,62,1353240,https://i.scdn.co/image/ab6761610000e5eb1cde5600c843d091dbf318cd,5.0
VALD,FRENCH RAP,64,1352956,https://i.scdn.co/image/ab6761610000e5eb7f424b7449ae0a21541a370d,7.0
CRUSH,K-RAP,62,1352120,https://i.scdn.co/image/ab6761610000e5ebc80c313fbcbc06c6a15b69b0,Outros
883,ITALIAN SINGER-SONGWRITER,63,1351215,https://i.scdn.co/image/ab6761610000e5eb8f93c1992603290eea5a3068,5.0
PLAIN WHITE T'S,ALTERNATIVEROCK,63,1350270,https://i.scdn.co/image/ab6761610000e5ebe7307e9f17a33d20de1688ae,3.0
KAUSAR MUNIR,BOLLYWOOD,72,1349696,https://i.scdn.co/image/ab6761610000e5eb1d00708b0445af3d31f3d67c,2.0
TOM WALKER,0,63,1349565,https://i.scdn.co/image/ab6761610000e5ebc2384c86f647f1d9ae9fb3ed,3.0
MYLES SMITH,0,76,1349042,https://i.scdn.co/image/ab6761610000e5eb96327fa3a2c850b608b8efb3,3.0
KELSEA BALLERINI,COUNTRY,71,1348940,https://i.scdn.co/image/ab6761610000e5eb6980e0154c39e95b061b2d44,2.0
NATALIA JIMENEZ,MARIACHI,62,1348002,https://i.scdn.co/image/ab6761610000e5ebe0a005159453387986d38ce5,Outros
PAUL KALKBRENNER,MINIMAL TECHNO,67,1347879,https://i.scdn.co/image/ab6761610000e5ebb72a52d500aa9e245f9ee6a1,7.0
SAUCY DOG,J-POP,65,1347498,https://i.scdn.co/image/ab6761610000e5eb2209db79b2ac606645bbe932,Outros
TAN BIONICA,ARGENTINE ROCK,69,1347271,https://i.scdn.co/image/ab6761610000e5eb246dece9f4be99566cd31607,3.0
EARL AGUSTIN,OPM,67,1347166,https://i.scdn.co/image/ab6761610000e5ebc4637e7e5379e9132b921a33,7.0
CHET BAKER,JAZZ,66,1341975,https://i.scdn.co/image/ab6761610000e5ebabde819fe640d69f899e7844,7.0
BIG THIEF,0,70,1341889,https://i.scdn.co/image/ab6761610000e5ebb2be573b9d9ca2bf7f113d92,3.0
SHERYL CROW,0,67,1340583,https://i.scdn.co/image/ab6761610000e5eb962c94da847bcc4ef21c4ad9,3.0
C418,0,74,1339938,https://i.scdn.co/image/ab6761610000e5eba9b8234e3071836212561d19,3.0
ANDY GRAMMER,0,66,1336460,https://i.scdn.co/image/ab6761610000e5ebdfa641458cddcca4325c6afa,3.0
BILLY TALENT,PUNK,63,1336070,https://i.scdn.co/image/ab6761610000e5eb129c7158f9565223cead0dd8,Outros
GARBAGE,ROCK,60,1335658,https://i.scdn.co/image/ab6761610000e5eb370f18dc80c5e21816c42ea8,14.0
JOSEAN LOG,MEXICAN INDIE,69,1334503,https://i.scdn.co/image/ab6761610000e5eb73dd5c3798474b529c4a4b4f,Outros
ANIRAP,ANIME RAP,62,1333723,https://i.scdn.co/image/ab6761610000e5eba244f74b1ac9bb619b9cdcbe,Outros
JACKBOYS,0,62,1332037,https://i.scdn.co/image/ab6761610000e5eb440b705481183f0ddaa521d7,3.0
TION WAYNE,UK DRILL,64,1331916,https://i.scdn.co/image/ab6761610000e5ebeee81f5a8722cd8eeedd720d,7.0
CHICO REY & PARANA,SERTANEJO TRADICIONAL,63,1331403,https://i.scdn.co/image/ab6761610000e5eb9e47bd6dd1ee600b9ee8c290,13.0
MC LELE JP,FUNK CONSCIENTE,77,1331338,https://i.scdn.co/image/ab6761610000e5eb1d15b937fabc52cdc6b31ad5,2.0
ENNIO MORRICONE,SOUNDTRACK,66,1331297,https://i.scdn.co/image/ab6761610000e5ebd0430d67cd189b4b54dcf6f9,7.0
NOTHING BUT THIEVES,0,64,1330675,https://i.scdn.co/image/ab6761610000e5eb065faf07b0343e97bf3fba57,3.0
ANGUS & JULIA STONE,0,65,1329500,https://i.scdn.co/image/ab6761610000e5eba6bec94f269e61676f2fe977,3.0
NATHY PELUSO,0,67,1328820,https://i.scdn.co/image/ab6761610000e5eb075721c2893416cd8b851099,3.0
PHIL WICKHAM,WORSHIP,71,1324907,https://i.scdn.co/image/ab6761610000e5eb3c613c49520e672bff7b85f7,2.0
NATORI,J-POP,66,1323249,https://i.scdn.co/image/ab6761610000e5ebc9ee6593ec80e073c20eccc8,Outros
RICK JAMES,FUNK,62,1323119,https://i.scdn.co/image/e6c035ae9b2a8dd5cf6a3c5f4a0b274d5ff2a605,Outros
JIMMY BUFFETT,0,66,1322243,https://i.scdn.co/image/ab6761610000e5ebc51b2d9deea2b3cc8360828d,3.0
CAKE,ALTERNATIVE ROCK,62,1316968,https://i.scdn.co/image/ab6761610000e5ebb8bf71301acec36f0256c0f8,3.0
FELIX JAEHN,TROPICAL HOUSE,71,1315240,https://i.scdn.co/image/ab6761610000e5eb16fa53160733ef5d489e4ec9,Outros
JAMIE FOXX,0,69,1314494,https://i.scdn.co/image/a3823abbd476fa00cdf95a9f5cbbe09d2f96add2,3.0
JAANI,PUNJABI POP,73,1312725,https://i.scdn.co/image/ab6761610000e5eb25745e4d94f2f780b62fdee3,2.0
THE USED,EMO,62,1310468,https://i.scdn.co/image/ab6761610000e5ebfe63dc4df1696a6f6af0db15,Outros
BILLY OCEAN,YACHT ROCK,63,1309825,https://i.scdn.co/image/ab6761610000e5eb32077f76ce695c7dfa2686aa,Outros
TIMMY TRUMPET,MELBOURNE BOUNCE,70,1308644,https://i.scdn.co/image/ab6761610000e5eb82ac9eee4c8a5f57412b4821,7.0
FUNDA ARAR,TURKISH POP,62,1308439,https://i.scdn.co/image/ab6761610000e5eb0844c3dc805daa50a8986d9d,5.0
MARK RONSON,0,75,1305386,https://i.scdn.co/image/ab6761610000e5eb105cc9628c315b29d299fbb4,3.0
NOGIZAKA46,J-POP,60,1304698,https://i.scdn.co/image/ab6761610000e5eb127d3acc4a94eaf083c1b446,Outros
TRACY LAWRENCE,COUNTRY,62,1303779,https://i.scdn.co/image/ab6761610000e5eba90ba2a80781238c8dc268d8,5.0
CHANMINA,J-POP,69,1299419,https://i.scdn.co/image/ab6761610000e5eb3c6a121a9f2ce9015fefdad1,Outros
IN FLAMES,MELODIC DEATH METAL,62,1295852,https://i.scdn.co/image/ab6761610000e5eb5c3bd919d1344a738af14136,Outros
GESAFFELSTEIN,0,71,1295434,https://i.scdn.co/image/ab6761610000e5ebd1b0c16bf77cfe30c09b4951,3.0
GULAB SIDHU,PUNJABI POP,66,1294130,https://i.scdn.co/image/ab6761610000e5eb6c15917ede8838e7d1ae55b5,7.0
GABRIEL GUEDES DE ALMEIDA,GOSPEL,64,1293748,https://i.scdn.co/image/ab6761610000e5eb267aceb38e7e96e8a145fa41,7.0
THAT MEXICAN OT,0,70,1292571,https://i.scdn.co/image/ab6761610000e5eb625b3c26be121e295d514cf2,3.0
KAHITNA,INDONESIAN POP,68,1291898,https://i.scdn.co/image/ab6761610000e5ebe8b3eb71335b453ac794067e,7.0
CARLY SIMON,0,62,1289949,https://i.scdn.co/image/ab6761610000e5eb8a121647ac451ef6397d40cd,3.0
ANGELA AGUILAR,MARIACHI,66,1288839,https://i.scdn.co/image/ab6761610000e5eb1c7b2cde81b25ed3651bb28e,Outros
BOYS LIKE GIRLS,POP PUNK,60,1288544,https://i.scdn.co/image/ab6761610000e5ebfd868f2b53374ebcbdda8379,Outros
NEON TREES,EDM,65,1287172,https://i.scdn.co/image/ab6761610000e5eb2781a8f12aac83aaff949017,Outros
FREEZE CORLEONE,FRENCH RAP,62,1286663,https://i.scdn.co/image/ab6761610000e5ebcbc9cc45e24377c8ca8344e4,5.0
THE HUMAN LEAGUE,NEW WAVE,63,1284947,https://i.scdn.co/image/ab6761610000e5eb2aeee2aea5a1a1e3b76b0501,Outros
FANNY LU,COLOMBIAN POP,60,1283220,https://i.scdn.co/image/ab6761610000e5eb398cb99bf90b9f0d48de6ac3,5.0
PARKWAY DRIVE,METALCORE,64,1283206,https://i.scdn.co/image/ab6761610000e5ebd509fc845244baef598a67df,0.0
HECTOR & TITO,REGGAETON,62,1281782,https://i.scdn.co/image/0e005c30e982cd454a6eef07c89b0ae07e0c6b94,Outros
P. JAYACHANDRAN,MALAYALAM POP,62,1281702,https://i.scdn.co/image/ab67616d0000b273fa031630be607e49b66edc4a,5.0
MAGGIE ROGERS,0,67,1278540,https://i.scdn.co/image/ab6761610000e5eb42ac28bac739fd27c568cf4b,3.0
KENDO KAPONI,TRAP LATINO,67,1278380,https://i.scdn.co/image/ab6761610000e5eba6db079799d908caddf93b30,7.0
EDITH PIAF,CHANSON,60,1277177,https://i.scdn.co/image/ab6761610000e5eb4ffde9b9fb5abeb2e14cef0d,5.0
KENNY G,SMOOTH JAZZ,66,1275453,https://i.scdn.co/image/ab6761610000e5ebfce79bf01d99f9434108b56e,Outros
RENEE RAPP,0,73,1275128,https://i.scdn.co/image/ab6761610000e5eba913b09c2b17424e34c55e5e,3.0
MARCELO D2,BRAZILIAN HIP HOP,61,1274774,https://i.scdn.co/image/ab6761610000e5ebdf1e74e220a545a0df8a52ef,9.0
GRUPO LABERINTO,CORRIDO,72,1274385,https://i.scdn.co/image/ab6761610000e5eb43e17b4dbc422749b6179805,2.0
ERIC LAND,PISEIRO,62,1272313,https://i.scdn.co/image/ab6761610000e5eb5e52ac94f23bcdef66f2459e,7.0
DJ NELSON,REGGAETON,68,1272179,https://i.scdn.co/image/ab6761610000e5eb75bd36e435556651eff48254,Outros
RONDODASOSA,ITALIAN TRAP,67,1271729,https://i.scdn.co/image/ab6761610000e5eb8f6c3f931444e5c12878bfb9,8.0
DUSTER,SLOWCORE,64,1271336,https://i.scdn.co/image/ab6761610000e5ebcd67bffd1bac79ac28e77d79,7.0
CULTS,0,67,1271214,https://i.scdn.co/image/ab6761610000e5eb92ec52fb43fbd4d2511a9d1d,3.0
THE CORRS,CELTIC ROCK,61,1271091,https://i.scdn.co/image/ab6761610000e5ebde0ef21e54809a4c88a81ab6,5.0
IKKY,PUNJABI POP,78,1269968,https://i.scdn.co/image/ab6761610000e5eb89f6f33d8526f732c5379e2a,2.0
STRAWBERRY GUY,BEDROOM POP,69,1268589,https://i.scdn.co/image/ab6761610000e5eb9ef984201491d362210c467c,Outros
VICTORIA MONET,ALTERNATIVE R&B,62,1268425,https://i.scdn.co/image/ab6761610000e5eb0e3524063986882f3706730b,3.0
DEORRO,MELBOURNE BOUNCE,65,1268294,https://i.scdn.co/image/ab6761610000e5eb1dad45bf0c246be6b44d77e4,7.0
PASHANIM,GERMAN HIP HOP,72,1268104,https://i.scdn.co/image/ab6761610000e5eb70f13cba087fc982f8ce2835,9.0
THE B-52'S,NEW WAVE,60,1267741,https://i.scdn.co/image/ab6761610000e5eb85c1d77e63082caf426f6d59,Outros
AITCH,GRIME,65,1267723,https://i.scdn.co/image/ab6761610000e5eb810b2386d4b453cfd653d802,Outros
KENNY LOGGINS,YACHT ROCK,66,1267712,https://i.scdn.co/image/ab6761610000e5ebe5ade0d346536449c7a75b48,Outros
OKI,0,68,1267464,https://i.scdn.co/image/ab6761610000e5eb9dce3ef13310e925dcbfb605,3.0
LOS PARRAS,BANDA,62,1267068,https://i.scdn.co/image/ab6761610000e5eb5dac05162a6f2afb9dda45de,5.0
JADAKISS,EAST COAST HIP HOP,63,1266485,https://i.scdn.co/image/ab6761610000e5ebd8dba5c02f8c75eb280dd70e,Outros
OBITO,V-POP,61,1264844,https://i.scdn.co/image/ab6761610000e5eba385bd3e0f67945f277792c2,Outros
BOWLING FOR SOUP,POP PUNK,60,1264794,https://i.scdn.co/image/ab6761610000e5eb2636fa6bb6cb7eed65b3e80f,Outros
ANGEL Y KHRIZ,REGGAETON,64,1263133,https://i.scdn.co/image/ab6761610000e5eb4f12341242c8c3167d5c2ae2,Outros
FIRST AID KIT,INDIE FOLK,60,1262445,https://i.scdn.co/image/ab6761610000e5eb0ea606b49bea278def7337e3,Outros
DJ BOY,FUNK CONSCIENTE,67,1261191,https://i.scdn.co/image/ab6761610000e5eb137e2c3034b8ad8f1391c216,7.0
GROUPLOVE,INDIE,61,1257730,https://i.scdn.co/image/ab6761610000e5eb212e97916d72380d77a9db17,Outros
FOUR TOPS,MOTOWN,62,1257688,https://i.scdn.co/image/b4cebe6215c58efaf06407961a99c458e537050a,5.0
JAX JONES,0,69,1257572,https://i.scdn.co/image/ab6761610000e5eba0ff263b8dc91a36467fd9ca,3.0
