nome,id_spotify,generos,popularidade,seguidores,imagem,fonte
The Cramps,4lYtGx5NZQJHsMyhHc5iz3,"psychobilly, horror punk, rockabilly, deathrock, gothic rock",59,601837,https://i.scdn.co/image/fc6b731da9ccf21380f2c32a37a825b8b6e41fc8,nova consulta
Beth Carvalho,56TkPi7rpmU8jTpkcK7FY3,"samba, pagode, mpb",59,590925,https://i.scdn.co/image/ab6761610000e5eb565b853f9e6046aaf0c251a1,nova consulta
DOPE LEMON,7oZLKL1GjYiaAgssXsLmW8,,64,590730,https://i.scdn.co/image/ab6761610000e5eb3c182606276f429540196ba5,nova consulta
Bielzin,2vWGxqWbGgmgxVDZ5CBvBP,"brazilian trap, trap funk, trap, brazilian hip hop, brazilian funk",60,579791,https://i.scdn.co/image/ab6761610000e5eb7d14b158cf57e949f00fe06f,nova consulta
Silvanno Salles,0HFoOA61ShFCVKyKUPoN6B,"arrocha, seresta, brega, forró, piseiro",62,568200,https://i.scdn.co/image/ab6761610000e5eb92c9a00e2d035b7e7e8e3def,nova consulta
Felipe e Rodrigo,7gZu6kPnY9enEi5FvgTO4F,"sertanejo, sertanejo universitário, agronejo",73,566375,https://i.scdn.co/image/ab6761610000e5ebbd2f0e9cd5aa71f17660231c,nova consulta
Liniker,2O6q06oNcmOIPg1qidSU3C,"nova mpb, mpb, brazilian pop",66,564065,https://i.scdn.co/image/ab6761610000e5eba3ff9fc3a247fabe1ceddd62,nova consulta
Kailane Frauches,4Gbrv0tqC8CkFU639l5VjD,"gospel, pentecostal, worship, brazilian gospel",59,562410,https://i.scdn.co/image/ab6761610000e5eb99cb7738e55531fb282d9d3d,nova consulta
DJ Lucas Beat,2zWqENF4cnsd1nLmraG9IE,"agronejo, piseiro, brazilian funk, sertanejo",59,559710,https://i.scdn.co/image/ab6761610000e5ebdc5b05e4849b7ef4b7e802df,nova consulta
Irene Cara,3oZa8Xs6IjlIUGLAhVyK4G,,62,555684,https://i.scdn.co/image/6f67ead8aa38bba044f98ada0b1643e3a37ac1c0,nova consulta
Le Tigre,2n6FviARgtjjimZXu18uRM,"riot grrrl, queercore, electroclash",62,550894,https://i.scdn.co/image/3bc85fea3c1ed9320f63e50bf7c6e0b1c9ced6c5,nova consulta
Derek,4Y0VwRwAOyJutxoVpPX4td,"brazilian trap, trap, brazilian hip hop, trap funk",60,540468,https://i.scdn.co/image/ab6761610000e5eb7a43d85a2421db006351030a,nova consulta
Alice Phoebe Lou,03uMw43UVu9MsQCcHVSGjX,,61,540156,https://i.scdn.co/image/ab6761610000e5eb5d2ce0048a6e0974b08ae73e,nova consulta
25時、ナイトコードで。,1VMXuPyhNldYomz8ojLKP7,"vocaloid, j-pop",61,537640,https://i.scdn.co/image/ab6761610000e5ebd103439250c5eb427e98d844,nova consulta
Cutting Crew,3cniTumSiUysiPWXapGx1i,,64,533870,https://i.scdn.co/image/ab6761610000e5eb5677d41157dee225b3633737,nova consulta
ERA,4D0CepDROoLM09ht1sM5cu,"new age, gregorian chant, celtic",59,533317,https://i.scdn.co/image/ab6761610000e5eb5f10ce6dc9df56645cf461fe,nova consulta
XLOV,2b8aDRZFgUGWiUGchpWsyC,k-pop,66,531807,https://i.scdn.co/image/ab6761610000e5ebb9f65d8d377f1cd413e173ae,nova consulta
Monster High,43niWwvn8OX1HmJLXu4aLV,,60,530092,https://i.scdn.co/image/ab6761610000e5eba26c5d6f82e579733e0548e0,nova consulta
Falamansa,6uTK3YD9CT3pLx2yEfVmXk,"forró, forró tradicional",61,519623,https://i.scdn.co/image/ab6761610000e5ebf08089d75607c810c9ba0b6e,nova consulta
Mc Magrinho,4JA9UvIYD3D5kL7utiGJMI,"funk de bh, brazilian funk, funk carioca",67,513414,https://i.scdn.co/image/ab6761610000e5ebbd2716fbc24dcf472b6b5243,nova consulta
Lourena,3jLj1sAQaEpLpktyJmyGIh,brazilian hip hop,64,512165,https://i.scdn.co/image/ab6761610000e5eb8cbaa2b06787ecfec1597c86,nova consulta
Mc Jhey,34giN3qeTOdgDSJIdtIMdm,"phonk, brazilian funk, brazilian phonk",75,511979,https://i.scdn.co/image/ab6761610000e5ebaba5334e1aa59f6998a7a090,nova consulta
ATLXS,5SCDfg1YoEfI5gFtXqEWah,"phonk, brazilian phonk",75,510469,https://i.scdn.co/image/ab6761610000e5eb0dbdfe724b5e256b8ed0327a,nova consulta
Dayseeker,5FjQVp1Lb0kltmwIuu5kfj,"metalcore, post-hardcore",68,509436,https://i.scdn.co/image/ab6761610000e5eb43762a7f15b8a47a8e999fa9,nova consulta
Giacomo Puccini,0OzxPXyowUEQ532c9AmHUR,"opera, classical",61,507292,https://i.scdn.co/image/98aef2b83b0148a90f9c60a163e08197f9d8606b,nova consulta
Tasha & Tracie,5Gv1C1LY8pWiYcfcdjSNMT,"brazilian hip hop, brazilian trap",61,503703,https://i.scdn.co/image/ab6761610000e5ebbe591f361b2cbcfd326a1f4b,nova consulta
Inner Circle,5os0Ltvz8Q8BvXOPOd1frx,"reggae, roots reggae",63,502686,https://i.scdn.co/image/ab6761610000e5eb0ec60bb44bb36a4bc5beb3a0,nova consulta
James Hype,43BxCL6t4c73BQnIJtry5v,"house, tech house",70,500838,https://i.scdn.co/image/ab6761610000e5ebf279d1127692bc46781a4a10,nova consulta
Carol Biazin,5dYdZmGyv2UTIN1XMe1drN,"brazilian pop, nova mpb",66,498218,https://i.scdn.co/image/ab6761610000e5eb0597e920287919b83192af5a,nova consulta
Danny Elfman,5qBZETtyzfYnXOobDXbmcD,soundtrack,67,496431,https://i.scdn.co/image/ab6761610000e5ebf741706530dbd36d43078b98,nova consulta
KMFDM,3V4IvzRQYP5mzuVtkcHgVa,"industrial, industrial metal, industrial rock, ebm",60,496085,https://i.scdn.co/image/ab6761610000e5eb6a76d5a5d332ac3af978720e,nova consulta
EJAE,0RMJOzHDhAKY1o2j0W0vxY,k-pop,88,491257,https://i.scdn.co/image/ab6761610000e5eb823e267b7aeb50d2ab58cc94,nova consulta
Melody,7ySZCEP4HFGckYYPK5rqFI,"piseiro, brazilian pop, agronejo, funk pop",65,490972,https://i.scdn.co/image/ab6761610000e5eb6f3a927865139f4ffabc4bad,nova consulta
Gilsons,6q7nMIVgGohQ14mSsq3F8t,"nova mpb, mpb",65,486214,https://i.scdn.co/image/ab6761610000e5eb919bcf8dda8256a250d10d26,nova consulta
Haddaway,0Suv0tRrNrUlRzAy8aXjma,eurodance,67,485463,https://i.scdn.co/image/ab6761610000e5eb53842a09c7f84fda4255b3ea,nova consulta
Mc Leozin,6mKwmTMzDrye9elc8JWiw3,"brazilian funk, funk de bh",64,484437,https://i.scdn.co/image/ab6761610000e5eb5d03c502c7ae70156da103a9,nova consulta
Kadu Martins,57VQCKnZ9nhS7bvoviXuZK,"piseiro, forró, arrocha, brazilian funk",63,474395,https://i.scdn.co/image/ab6761610000e5eb3aa9ebdb0e68589ea3cfa23c,nova consulta
Brenda Lee,4cPHsZM98sKzmV26wlwD2W,christmas,72,472433,https://i.scdn.co/image/ab6761610000e5eb4ea49bdca366a3baa5cbb006,nova consulta
Jon Secada,10n1KB2sjTrGdyuC83y8jW,,62,457719,https://i.scdn.co/image/f8620fc08b69fb4a9be63660b8b3740a41be3905,nova consulta
Johnny Mathis,21LGsW7bziR4Ledx7WZ1Wf,christmas,60,450910,https://i.scdn.co/image/ab6761610000e5ebc388621eabac860a2db9af71,nova consulta
KVSH,2uGKgNuq7MnKksXiSO6HjB,"brazilian bass, electronic, electro",59,448547,https://i.scdn.co/image/ab6761610000e5ebe62d945f2cd37ae94b6658e5,nova consulta
MC Levin,0guw2RGoUqaWKpoCY5DzWY,"brazilian funk, brega funk",59,437621,https://i.scdn.co/image/ab6761610000e5eb94a9038f40802cbbc4968814,nova consulta
MC GH do 7,5XUMgbLR3zyRPesnTQY31C,"brazilian funk, trap funk, funk consciente",65,437084,https://i.scdn.co/image/ab6761610000e5eb71e6fbbb09b28255dba80501,nova consulta
Silva,50sftj2oW2iBviA6RkTzsz,"nova mpb, mpb, brazilian pop",59,435240,https://i.scdn.co/image/ab6761610000e5eb58b80d8560a14c0fdff67a5f,nova consulta
Michael Giacchino,4kLvhMAuCloLxoP1aVM7Lr,soundtrack,65,434371,https://i.scdn.co/image/ab6761610000e5eb9945209ac13720afd7eea2e3,nova consulta
Kim Carnes,5PN2aHIvLEM98XIorsPMhE,,62,431176,https://i.scdn.co/image/ab6761610000e5eb1ba0c0b42be17d19a8d67d15,nova consulta
Traia Véia,0FMBXfGasuAjdpsCs7zgju,"sertanejo, sertanejo universitário, agronejo",67,422312,https://i.scdn.co/image/ab6761610000e5ebda1ed48f516c081f664e9012,nova consulta
José Jr,2aHIXgsgccgg4j8BBzrvb6,"devotional, gospel, worship, brazilian gospel",62,421619,https://i.scdn.co/image/ab6761610000e5eb5299df7a34e20a108b53be23,nova consulta
Lit,5mgr0FFpvy267wKVAYg8qp,pop punk,59,419579,https://i.scdn.co/image/ab6761610000e5ebb55c4b1d23c8f52d0584cf19,nova consulta
James Newton Howard,2M4eNCvV3CJUswavkhAQg2,soundtrack,64,417182,https://i.scdn.co/image/ab6761610000e5ebe9d190a9e39a772d84b068ab,nova consulta
Zezo,5R18GNmvBWGTfBAG0Xy8WT,"seresta, brega, forró, arrocha, forró tradicional, piseiro",60,415649,https://i.scdn.co/image/ab6761610000e5ebf08cceafd01cbd441fe5391f,nova consulta
Mari Froes,60oAQJsBmykZP3GwjbSL6S,nova mpb,65,413144,https://i.scdn.co/image/ab6761610000e5ebd59ca8c68f4bdbae60579901,nova consulta
Ky-Mani Marley,1XTGADISSMRf8B4TcVGYUC,"reggae, roots reggae, ragga",60,410939,https://i.scdn.co/image/ab6761610000e5eb5e58da6e2cec104db6eea4fa,nova consulta
Naomi Scott,2Zi3RrdQqk63Xj0914STkS,,60,410679,https://i.scdn.co/image/ab6761610000e5eba0f6d9d7942673cfb03996c8,nova consulta
Khantrast,1MOetFIO4hBem9p9FVP9Jo,"anime rap, anime",63,410656,https://i.scdn.co/image/ab6761610000e5ebf7de95ac6e2d747b8c3ee071,nova consulta
Bibi Babydoll,6R26kGib2ubbZJMh7kKVGV,"phonk, brazilian phonk",64,409620,https://i.scdn.co/image/ab6761610000e5eb5efb6403bc1ccb66777829f9,nova consulta
Stephen Wilson Jr.,4DSDa4HvAWqvb3dMHUOAfd,,64,402958,https://i.scdn.co/image/ab6761610000e5eb2e25871e208b1befa79b4c44,nova consulta
Mundo Bita,47iSWoNrLjnWCWesR14gL2,"lullaby, children's music",64,401593,https://i.scdn.co/image/ab6761610000e5eb0bf67671e6a51c108987bad4,nova consulta
Mc Kanhoto,3bpbNht7qJCmPo8sjVF3tA,"funk consciente, brazilian funk, trap funk",60,396388,https://i.scdn.co/image/ab6761610000e5eb54242e76f75d68aa3498c36b,nova consulta
La Bouche,488v7rQzthLNK22r0UvMie,"eurodance, europop",66,395957,https://i.scdn.co/image/ab6761610000e5ebab2fd50f1aa451563964d381,nova consulta
izna,6EB5QC7lGAu7bSuWQ416d4,k-pop,62,389884,https://i.scdn.co/image/ab6761610000e5ebe5471cb5eb32eadd9f8d492f,nova consulta
Nico,0IwlY33zbBXN7zlS9DP2Cj,"proto-punk, art rock",59,388035,https://i.scdn.co/image/677676052b80931c35666be501d1f0d5c97397c9,nova consulta
Galinha Pintadinha,070CnHC2iZh5oLpyWYPf8h,"lullaby, children's music",65,382307,https://i.scdn.co/image/ab6761610000e5eb624a49a01efc05b7f9a99b42,nova consulta
Bryce Savage,3BKu8LEdOvfIVWXZlmJAGI,,59,381575,https://i.scdn.co/image/ab6761610000e5ebd27f0664579e1c5db646a124,nova consulta
SEGA SOUND TEAM,4ShgdWtm52xvEr8uYmT0V6,"japanese vgm, soundtrack",65,381068,https://i.scdn.co/image/ab6761610000e5eb90ce8f1aabbd240965b614a6,nova consulta
PLAVE,0k2zyzGq6HX383VlMBOvRG,k-pop,63,371215,https://i.scdn.co/image/ab6761610000e5eb7d510a4ec6b151d077eefae8,nova consulta
Seeb,5iNrZmtVMtYev5M9yoWpEq,,67,369652,https://i.scdn.co/image/ab6761610000e5eb6e2648826fa7ff10d943b0a4,nova consulta
Blu Cantrell,6vytZ677lz4LzCrUDcDokM,,61,367691,https://i.scdn.co/image/ab6761610000e5eb46920c12235935b517751f54,nova consulta
Ebony,1UBSRfDGNkhpTWQeMyCwHb,,63,358453,https://i.scdn.co/image/ab6761610000e5eb07f2470fe2912086a7fd0aae,nova consulta
Dallass,4LAFtDzlQM89xov636hMVv,"brazilian trap, trap funk, trap, brazilian hip hop",72,358096,https://i.scdn.co/image/ab6761610000e5eb9b36de3852c1c803e2934258,nova consulta
Labi Siffre,5CzlICF8GCY0pRC82MKrhX,,65,357998,https://i.scdn.co/image/ab6761610000e5ebbac42447a71cc398fad2efac,nova consulta
Nobuo Uematsu,3V79CTgRnsDdJSTqKitROv,"soundtrack, japanese vgm, japanese classical",60,356116,https://i.scdn.co/image/e5ac7ec5636e8c29e376eba45256c756b2879bf7,nova consulta
Raphaela Santos,1xUYzPQi0zdezdLkEjuqQH,"brega, forró, arrocha, seresta, tecnobrega, piseiro",61,355784,https://i.scdn.co/image/ab6761610000e5eb85bc1e2b89251419bb5b98a1,nova consulta
James Horner,3PhL2Vdao2v8SS8AptuhAr,soundtrack,65,353602,https://i.scdn.co/image/cf3b34dae12d2d8147b8c2b39387047778d587e3,nova consulta
MC Meno K,1CbQrKvCpEnekM3QMGJtXK,"brazilian funk, funk carioca",81,351799,https://i.scdn.co/image/ab6761610000e5ebbb83e0b2decc9e04a0c78c8c,nova consulta
Brenno & Matheus,5aC2LaswbZgcf1G2uxqBxF,"agronejo, sertanejo, sertanejo universitário, piseiro",65,349150,https://i.scdn.co/image/ab6761610000e5ebbf19b1044d152d7aa06dfc13,nova consulta
Technotronic,2Cd98zHVdZeOCisc6Gi2sB,"eurodance, hip house, dance",60,348611,https://i.scdn.co/image/ab6761610000e5eb9d817d4cc3d55287f565c6a4,nova consulta
Diggy Graves,1TpOqFPZPxxeuLHL3oSl2t,horrorcore,62,346952,https://i.scdn.co/image/ab6761610000e5eb76214b84dc4393e4836a3920,nova consulta
Azzy,1uf8uSErmKc3JVtmjVBZ83,brazilian hip hop,62,346715,https://i.scdn.co/image/ab6761610000e5ebfbfbb1fbe3dd682a67e560dd,nova consulta
LEALL,4h52MPCFvx56uhmH254Uqz,"boom bap, brazilian hip hop, brazilian trap, grime",61,331040,https://i.scdn.co/image/ab6761610000e5ebaa2f198b34083886b53b0921,nova consulta
Marcelo Markes,6SuvEQMnKI1I4rfErcOdi2,"gospel, worship, brazilian gospel, devotional",62,330391,https://i.scdn.co/image/ab6761610000e5eb4784fda5c9b300859b369988,nova consulta
Alan Silvestri,0Xk15jHKly4c3AhPr5vjoA,soundtrack,59,329703,https://i.scdn.co/image/99a6958df8dfe17c85eff3ac7d2aed2a87413f72,nova consulta
JMSN,6HCkJzbswOIc7Qc5TJ1n5l,alternative r&b,60,320733,https://i.scdn.co/image/ab6761610000e5ebab39fdc015ba78f38f5f10c0,nova consulta
Danilo e Davi,5DaqVKaxeqDbJuxaIP9m4u,"sertanejo, agronejo, sertanejo universitário",69,318526,https://i.scdn.co/image/ab6761610000e5ebd6982a422d609e0986ecea5e,nova consulta
New Radicals,0Grjlu7ncIuCaSYvCs9fcd,,64,316978,https://i.scdn.co/image/181d69eb2191335b136de8993e0c2ef9f381600c,nova consulta
Geek Music,4TkCMPznXOjlsYLfzIU1rw,anime,62,315272,https://i.scdn.co/image/ab6761610000e5eb7c3e821249e3b4455323cc6d,nova consulta
Mc Rodrigo do CN,54bV1pHNm5h5EcEgMis1RC,"brazilian funk, funk de bh, funk carioca",79,313543,https://i.scdn.co/image/ab6761610000e5eb4fd600a930dcee006e63813e,nova consulta
Menor MC,78Y1NpgD0yMKoBetaYlUzS,"brazilian trap, trap funk, brazilian funk, trap",60,312688,https://i.scdn.co/image/ab6761610000e5ebc9b772ad11a7287f6903bc27,nova consulta
SNAP!,2FrKQPjJe4pVMZOgm0ESOx,eurodance,64,311983,https://i.scdn.co/image/ab6761610000e5eb1097cae1ae4199d388081661,nova consulta
Drops INA,0KKcTiB0jc5ZWK1a0JfuUh,"gospel, devotional, worship, brazilian gospel",60,311798,https://i.scdn.co/image/ab6761610000e5ebc4ce932a1cd70958b2d9b571,nova consulta
Sons of Legion,4WBCjNjq0MGPsvcXyOPWKW,,62,310162,https://i.scdn.co/image/ab6761610000e5ebbfb4638e8e2cf3f38671d59b,nova consulta
Ricchi E Poveri,5BwOOeKayeMZXa5SSaiRxv,"italo dance, italo disco",64,307502,https://i.scdn.co/image/ab6761610000e5eb56d025ec4efa356f8d72a536,nova consulta
John Powell,3EAHF3jdnHHdko5DBrhRUP,soundtrack,65,304394,https://i.scdn.co/image/ab6761610000e5eb7407d140005a90a2fcb34c43,nova consulta
ZOMBIES – Cast,2L7RaHwfVU6ge64IJF8GO5,,71,301551,https://i.scdn.co/image/ab6761610000e5eb43c5a4ee0ebf8f393b9615e6,nova consulta
Georges Bizet,2D7RkvtKKb6E5UmbjQM1Jd,"opera, classical",59,300725,https://i.scdn.co/image/4a640bd1a558a58cc4dc3b8effec7747ae55ce17,nova consulta
3 Palavrinhas,6apif9UbguC36klKtjMKVL,"lullaby, children's music",63,299593,https://i.scdn.co/image/ab6761610000e5eb7cb986b1fe6e3bdebed7e69a,nova consulta
Guilherme Silva,46NHIGaIM5YNY9Wu1kIqvP,"forró, piseiro, seresta, arrocha, brega",61,298625,https://i.scdn.co/image/ab6761610000e5ebf0634498239389d14131016a,nova consulta
And One,6OAueBADydAjR5lP5NqTvv,"ebm, industrial, synthpop, darkwave",62,291239,https://i.scdn.co/image/ab67616d0000b273cb184ac2977824f989ebad9c,nova consulta
Marília Tavares,5B1BR71Q9cBvvoNocPSHiL,"sertanejo, arrocha, seresta",60,288658,https://i.scdn.co/image/ab6761610000e5eb79e6689f865fc8878b82fe33,nova consulta
AJULIACOSTA,0eHkGhhUyp3LZdtZjaA8gd,,63,286616,https://i.scdn.co/image/ab6761610000e5eb5fff1b11fac45baa55dd0a46,nova consulta
Seu Desejo,71qmoLfGw4fDPJPJ2MBNax,"forró, arrocha, brega, piseiro, seresta",62,285466,https://i.scdn.co/image/ab6761610000e5eb704c8862386609b8daec6602,nova consulta
Zeeba,7qPLO2XOUaRrRxkvLZ3AEK,,64,283476,https://i.scdn.co/image/ab6761610000e5ebd717282c40f0aec698296b38,nova consulta
Corona,26T6b8maqEVltcmE4kSDUl,eurodance,61,274884,https://i.scdn.co/image/ab6761610000e5eb8c5ccdc0da89e063165f0d89,nova consulta
Novulent,2Q0rAyTIfdTUwDt8jpEpv0,shoegaze,61,265525,https://i.scdn.co/image/ab6761610000e5eb0c6255a001f71a6e9a48a1c1,nova consulta
DJ TOPO,0xj9MJx9r0wO2o4aqdergP,brazilian funk,66,264393,https://i.scdn.co/image/ab6761610000e5eb78a0179d59f8e3e5c8bd99e7,nova consulta
Berliner Philharmoniker,6uRJnvQ3f8whVnmeoecv5Z,"classical, orchestral, opera, requiem",74,263626,https://i.scdn.co/image/ab6761610000e5eb055b7b456a9d22d6ae1ed18f,nova consulta
Shiro SAGISU,5k3NfhEeZHpouIGDpjKOPo,"anime, soundtrack",62,263502,https://i.scdn.co/image/f92fa0801a9a2ecc9ff854c5d80b847afb684e6c,nova consulta
SonoTWS,4V6S8Exb51yXRs6oiJYIgE,"boom bap, brazilian hip hop",64,256419,https://i.scdn.co/image/ab6761610000e5eb2a6adbf946bbfd3fed4a2765,nova consulta
Menahan Street Band,1PryMSya1JnSAlcwYawCxp,retro soul,60,255907,https://i.scdn.co/image/ab6761610000e5eb46dc0fd03399b8a9dfed982d,nova consulta
MC Vitin LC,3VU1prPpWqYhRlKS6FQNMR,"funk de bh, brazilian funk, brega funk",59,254275,https://i.scdn.co/image/ab6761610000e5eb9a35410451f3859d7ca5294a,nova consulta
Hugo Henrique,5Z05MLMVXu2Vmj1WWwO97E,"sertanejo, sertanejo universitário",59,249062,https://i.scdn.co/image/ab6761610000e5ebc94f0d6de1959986e65710e7,nova consulta
London Philharmonic Orchestra,3PfJE6ebCbCHeuqO4BfNeA,"classical, opera, orchestral",66,246170,https://i.scdn.co/image/ab6761610000e5eb68060bb8c0b22952f9013901,nova consulta
Bear McCreary,2ifvIECHAlEgPMBuBOJ0lG,"celtic, soundtrack",60,243569,https://i.scdn.co/image/ab6761610000e5eb7cfb8906597801fcadec3513,nova consulta
Brandão85,2KwQkyJzT9r6Hh56jtfuse,"brazilian trap, trap, brazilian hip hop, trap funk",66,242327,https://i.scdn.co/image/ab6761610000e5eb89200b970cd38925fb1d4a2e,nova consulta
Culture Beat,0BZ3BHzfYwpd3k5TDnvAz8,eurodance,60,240269,https://i.scdn.co/image/ab6761610000e5eb07a45374a303dab4d637bb2d,nova consulta
Link do Zap,69HZc0P77aI7VUFx4GAdQm,,61,238112,https://i.scdn.co/image/ab6761610000e5eb2cabcd5d5ab0c6b6ad09b8ea,nova consulta
iNi Kamoze,1VJspRsoC6c0bvqhnSiFCs,"reggae, roots reggae",60,237374,https://i.scdn.co/image/dc120e719cd173c59ba90c2cc1c5710543930de3,nova consulta
Gamadinho,5midJ0agDR5PUU5QbBswDt,"pagode, samba",61,236681,https://i.scdn.co/image/ab6761610000e5eb4d4062cecf0cf878c3308114,nova consulta
Urias,6BXiBj4eAZsiynbcmSRHUs,brazilian pop,60,235709,https://i.scdn.co/image/ab6761610000e5ebf35e1c3f88c658be155a2db2,nova consulta
Sain,26aPjwxSSJsGy6yQ19YL55,"boom bap, brazilian hip hop",59,235666,https://i.scdn.co/image/ab6761610000e5ebf869eed3ad45a493e0caf03b,nova consulta
Caskets,2XIbOWDT5vZPW7jNyzdfcK,"metalcore, post-hardcore",60,231541,https://i.scdn.co/image/ab6761610000e5eb7094e150185be7496961ec17,nova consulta
Oklou,6fFcUOFcbjeIuEomuUthkw,"art pop, hyperpop",63,229735,https://i.scdn.co/image/ab6761610000e5ebf8b90fcffca3c4e28564f0e3,nova consulta
Panda,5qIpstBGrGteJZg1xIvbiz,"sertanejo, sertanejo universitário",80,228499,https://i.scdn.co/image/ab6761610000e5eba2d6c900d791fb6b84425725,nova consulta
Sons Of The East,6cSxzHrQgGc4I4Ck5Gewej,"indie folk, folk pop",60,224515,https://i.scdn.co/image/ab6761610000e5ebc1c18aff11fafdd24172dd08,nova consulta
G.A,4yFJeWVY6IZLc5KcYCvtBE,"brazilian trap, trap funk, trap",68,221880,https://i.scdn.co/image/ab6761610000e5ebd8ade6183cfa19e54a957324,nova consulta
Steve Jablonsky,5Il8YjuVAWkWNH2xgjFMpF,soundtrack,59,219829,https://i.scdn.co/image/c65979ab9c8924cd836b77331cf8afa4463f51eb,nova consulta
Geese,0WCo84qtCKfbyIf1lqQWB4,art rock,66,216408,https://i.scdn.co/image/ab6761610000e5ebbc9546a945c7563a9eb21f3d,nova consulta
MC K.K,6TtI28JVtV3RufOCwLvHod,brazilian funk,59,215893,https://i.scdn.co/image/ab6761610000e5eba8455b5d27570a239b293a77,nova consulta
Roger,3GMoVpWJy4smKuxFuFTwXC,quiet storm,64,214383,https://i.scdn.co/image/143249f04c9133b493b3f257beb4b2d6b6e64f3f,nova consulta
Malibu,0PMk31f9Log4ixwUUY40p6,"pagode, brazilian pop",66,214055,https://i.scdn.co/image/ab6761610000e5eb2abda2a8320da2244a6261b7,nova consulta
MC Braz,7htxZTR76qcXYJylEmkLiJ,"funk de bh, brazilian funk",60,207169,https://i.scdn.co/image/ab6761610000e5eb4f8562af40412b969c406c41,nova consulta
NXGHT!,7lAaAGxYxk2GH8cMbTEwAL,"phonk, brazilian phonk",69,204536,https://i.scdn.co/image/ab6761610000e5eba07880fb9632cab8efa4b12a,nova consulta
Yu-Peng Chen,6CY7WNJfd5uZclcS3WeEjx,soundtrack,61,202749,https://i.scdn.co/image/ab6761610000e5eb4d6a491aecf0e36870aa3a21,nova consulta
Leony,2NpPlwwDVYR5dIj0F31EcC,,64,201381,https://i.scdn.co/image/ab6761610000e5eb13d4ebaee6c50fc78a073fb0,nova consulta
Crystal Waters,2sd9Q3r0Jhqpe3w9WVuG43,,63,200860,https://i.scdn.co/image/ab6761610000e5ebf391dcee5336bb3d0e429a7d,nova consulta
Herbert von Karajan,5zCaQxjl110XTrm4LQ1CxY,"classical, opera, orchestral, requiem",70,200372,https://i.scdn.co/image/ab6761610000e5ebf67fde1740e91a88445d5bdd,nova consulta
Royal Philharmonic Orchestra,0MvSBMGRQJY3mRwIbJsqF1,"orchestral, classical",70,198970,https://i.scdn.co/image/ab6761610000e5ebf9cd4a9062ded7cb2b8a351b,nova consulta
Lipps Inc.,0lwRI7lvmlRY5DiA5Xa6wQ,disco,59,197077,https://i.scdn.co/image/ab6761610000e5ebcf5fb42825076ab99ff7a991,nova consulta
BL8M,3oOA09qR93zgp61ALkHIJJ,,61,195647,https://i.scdn.co/image/ab6761610000e5ebd00e5de30db289c289615842,nova consulta
TRXVELER,31VaidRoI1NnHfyY8SxSL7,"phonk, brazilian phonk",59,194874,https://i.scdn.co/image/ab6761610000e5ebb730b1f05373e900152bbae2,nova consulta
Vou Zuar,5x2zeeLVXEDaMHRaRmH3FD,"pagode, samba",65,192437,https://i.scdn.co/image/ab6761610000e5eb3f4215c918ee428f2ea02d6e,nova consulta
Jeremy Soule,77yY2QmM6bYvjJ3y5L2R0v,"medieval, soundtrack",66,190772,https://i.scdn.co/image/ab6761610000e5ebeee6850d24bde3815a42f83f,nova consulta
Rennan da Penha,7ecRwFks8F2vYad383BkKf,"brazilian funk, funk carioca, brega funk",59,190733,https://i.scdn.co/image/ab6761610000e5ebfb4757b595668cf82e9a829c,nova consulta
Caju Pra Baixo,4QXf68owEt4pbGAUeDaIfp,"pagode, samba",59,186853,https://i.scdn.co/image/ab6761610000e5eb5bcacb960e4040d665c01b78,nova consulta
Dj Nene,5iR3NEmAFbIBa7v8y3fRbM,"brazilian funk, funk consciente, trap funk",64,185690,https://i.scdn.co/image/ab6761610000e5eb1a77274c5bd1b96e518fb6b2,nova consulta
Luiza Martins,5Ywgqsa6t5yNiD1wgQuw43,"sertanejo, sertanejo universitário",59,184206,https://i.scdn.co/image/ab6761610000e5eb6378f3c6bcc2778f616de760,nova consulta
Christopher Larkin,13kMpt8IdcHcdxPLcJrgU2,soundtrack,69,182892,https://i.scdn.co/image/ab6761610000e5eb22c3ebc48fc86c3bfdc47dfe,nova consulta
Felipe Rodrigues,2Fg24GlhFBtqn2c9FxzFrS,"gospel, devotional, worship, brazilian gospel",64,180730,https://i.scdn.co/image/ab6761610000e5eb1c2daeded85cf5c5ff26faef,nova consulta
Shakin' Stevens,0wi4yTYlGtEnbGo4ltZTib,"christmas, rockabilly",63,179595,https://i.scdn.co/image/ab6761610000e5eb0cdda37cae32193ecc26fe02,nova consulta
Ajaxx,0y7B2G0jNMGWyQJsOoRMUt,"brazilian trap, trap funk, trap, brazilian hip hop",66,176822,https://i.scdn.co/image/ab6761610000e5ebc2ad33c1dce243dece4a39b2,nova consulta
Salve Malak,7zxFc10N9BP2lg73b8cwZ0,brazilian hip hop,67,176425,https://i.scdn.co/image/ab6761610000e5eb70e0911e8d9d499151d8c972,nova consulta
Itzhak Perlman,0hIG9FXgjQxT8fKaYceFbA,"classical, chamber music",64,176250,https://i.scdn.co/image/f1658bc66d1f99ab6d118f26a2abaf7dc33a272f,nova consulta
NADAMAL,3YVxmhkewoRHu8WFgWlCb7,"brazilian trap, trap, trap funk, brazilian hip hop",64,171195,https://i.scdn.co/image/ab6761610000e5eb16581510f39e82a7bb44199c,nova consulta
