ano,Categoria_Local,Tipo_Espaco,generos,popularidade,seguidores,lotacao,preco_medio,dia_semana,tipo_dia,mes,distancia_dias_anterior,genero_cluster
2024,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,BRAZILIAN FUNK,74.0,3105417.0,24000.0,1003.5,SABADO,FIM DE SEMANA,AGOSTO,121.33333333333333,12.0
2022,GRANDES CASAS,CENTRO DE EXPOSICOES,PAGODE,71.0,3664863.0,4000.0,240.0,SABADO,FIM DE SEMANA,MAIO,-612.5,1.0
2023,MEDIAS CASAS,CASA DE SHOWS,PAGODE,71.0,3664863.0,7930.0,220.0,SEXTA-FEIRA,DIA UTIL,ABRIL,-28.0,1.0
2023,MEDIAS CASAS,CASA DE SHOWS,PAGODE,71.0,3664863.0,2800.0,140.0,SEXTA-FEIRA,DIA UTIL,JUNHO,-172.5,1.0
2024,MEDIAS CASAS,CASA DE SHOWS,PAGODE,71.0,3664863.0,2800.0,200.0,SEXTA-FEIRA,DIA UTIL,JUNHO,116.66666666666667,1.0
2024,MEDIAS CASAS,CASA DE SHOWS,PAGODE,71.0,3664863.0,3200.0,175.0,SEXTA-FEIRA,DIA UTIL,NOVEMBRO,186.66666666666666,1.0
2023,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,SYNTHPOP,69.0,2211621.0,50000.0,1495.0,SABADO,FIM DE SEMANA,DEZEMBRO,-1.0,Outros
2023,MEDIAS CASAS,CASA DE SHOWS,SYNTHPOP,69.0,2211621.0,3200.0,505.0,SEGUNDA-FEIRA,DIA UTIL,DEZEMBRO,499.5,Outros
2023,MEDIAS CASAS,CASA DE SHOWS,EMO,77.0,3970992.0,3000.0,592.5,DOMINGO,FIM DE SEMANA,ABRIL,-218.5,Outros
2022,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,BRAZILIAN ROCK,63.0,2575960.0,2000.0,495.0,SABADO,FIM DE SEMANA,MAIO,-299.5,9.0
2022,MEDIAS CASAS,CASA DE SHOWS,BRAZILIAN ROCK,63.0,2575960.0,0.0,260.0,SABADO,FIM DE SEMANA,JULHO,-124.0,9.0
2023,ARENAS E ESTADIOS,ESTADIO MULTIUSO,BRAZILIAN ROCK,63.0,2575960.0,50000.0,600.0,TERCA-FEIRA,DIA UTIL,NOVEMBRO,107.0,9.0
2024,MEDIAS CASAS,CASA DE SHOWS,BRAZILIAN ROCK,63.0,2575960.0,8000.0,156.66666666666666,SEXTA-FEIRA,DIA UTIL,ABRIL,10.25,9.0
2024,MEDIAS CASAS,CASA DE SHOWS,BRAZILIAN ROCK,63.0,2575960.0,8000.0,156.66666666666666,DOMINGO,FIM DE SEMANA,ABRIL,0.5,9.0
2024,MEDIAS CASAS,CASA DE SHOWS,BRAZILIAN ROCK,63.0,2575960.0,3000.0,210.0,SEXTA-FEIRA,DIA UTIL,JUNHO,-136.5,9.0
2025,MEDIAS CASAS,CASA DE SHOWS,BRAZILIAN ROCK,63.0,2575960.0,8000.0,156.66666666666666,SEXTA-FEIRA,DIA UTIL,MARÇO,85.25,9.0
2022,MEDIAS CASAS,CASA DE SHOWS,PAGODE,66.0,2925274.0,4000.0,170.0,QUARTA-FEIRA,DIA UTIL,JUNHO,-435.0,1.0
2022,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,RAGE RAP,87.0,15147775.0,34000.0,440.0,SEXTA-FEIRA,DIA UTIL,JUNHO,999.0,Outros
2025,MEDIAS CASAS,CASA DE SHOWS,FRENCH INDIE POP,61.0,894465.0,2400.0,613.3333333333334,QUARTA-FEIRA,DIA UTIL,NOVEMBRO,333.0,Outros
2024,ARENAS E ESTADIOS,ESTADIO MULTIUSO,0,68.0,1709755.0,60000.0,1790.0,DOMINGO,FIM DE SEMANA,OUTUBRO,-31.8,3.0
2025,ARENAS E ESTADIOS,ESTADIO MULTIUSO,0,68.0,1709755.0,68000.0,2885.8,SABADO,FIM DE SEMANA,NOVEMBRO,76.8,3.0
2024,ARENAS E ESTADIOS,ESTADIO MULTIUSO,HIP HOP,87.0,47812166.0,33921.0,645.0,SABADO,FIM DE SEMANA,DEZEMBRO,238.0,Outros
2023,MEDIAS CASAS,CASA DE SHOWS,PAGODE,67.0,2654115.0,8000.0,227.5,QUARTA-FEIRA,DIA UTIL,OUTUBRO,119.0,1.0
2024,MEDIAS CASAS,TEATRO E CASA DE ESPETACULOS,PAGODE,67.0,2654115.0,7000.0,136.66666666666666,SABADO,FIM DE SEMANA,JUNHO,-158.33333333333334,1.0
2025,MEDIAS CASAS,CASA DE SHOWS,PAGODE,67.0,2654115.0,8000.0,440.0,SEXTA-FEIRA,DIA UTIL,SETEMBRO,143.2,1.0
2022,MEDIAS CASAS,CASA DE SHOWS,BRAZILIAN HIP HOP,71.0,9679940.0,6000.0,215.0,SEXTA-FEIRA,DIA UTIL,ABRIL,-234.0,9.0
2022,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,BRAZILIAN HIP HOP,71.0,9679940.0,42000.0,440.0,DOMINGO,FIM DE SEMANA,JUNHO,-220.0,9.0
2023,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,BRAZILIAN HIP HOP,71.0,9679940.0,25000.0,250.0,DOMINGO,FIM DE SEMANA,MAIO,-190.66666666666666,9.0
2024,MEDIAS CASAS,CASA DE SHOWS,BRAZILIAN HIP HOP,71.0,9679940.0,8000.0,215.0,SEXTA-FEIRA,DIA UTIL,NOVEMBRO,295.6666666666667,9.0
2024,MEDIAS CASAS,CASA DE SHOWS,BRAZILIAN HIP HOP,71.0,9679940.0,8000.0,215.0,SEXTA-FEIRA,DIA UTIL,NOVEMBRO,2.3333333333333335,9.0
2024,MEDIAS CASAS,CASA DE SHOWS,ANIME,74.0,4827200.0,3900.0,650.0,QUINTA-FEIRA,DIA UTIL,MARÇO,499.5,Outros
2025,ARENAS E ESTADIOS,ESTADIO MULTIUSO,FORRO,62.0,2598818.0,15000.0,286.6666666666667,SABADO,FIM DE SEMANA,AGOSTO,361.6666666666667,8.0
2022,MEDIAS CASAS,CASA DE SHOWS,BRAZILIAN ROCK,61.0,1634928.0,4000.0,230.0,DOMINGO,FIM DE SEMANA,JULHO,-423.0,9.0
2022,MEDIAS CASAS,CASA DE SHOWS,BRAZILIAN ROCK,61.0,1634928.0,2500.0,80.0,SABADO,FIM DE SEMANA,NOVEMBRO,-337.0,9.0
2023,MEDIAS CASAS,CASA DE SHOWS,BRAZILIAN ROCK,61.0,1634928.0,3200.0,210.0,QUINTA-FEIRA,DIA UTIL,JUNHO,236.0,9.0
2023,MEDIAS CASAS,TEATRO E CASA DE ESPETACULOS,BRAZILIAN ROCK,61.0,1634928.0,7000.0,200.0,SEXTA-FEIRA,DIA UTIL,OUTUBRO,-140.5,9.0
2024,MEDIAS CASAS,CASA DE SHOWS,BRAZILIAN ROCK,61.0,1634928.0,3875.0,180.0,SABADO,FIM DE SEMANA,JULHO,363.5,9.0
2024,GRANDES CASAS,ESTADIO MULTIUSO,BRAZILIAN ROCK,61.0,1634928.0,12500.0,523.3333333333334,SABADO,FIM DE SEMANA,NOVEMBRO,-116.66666666666667,9.0
2025,ARENAS E ESTADIOS,ESTADIO MULTIUSO,BRAZILIAN ROCK,61.0,1634928.0,49107.0,835.0,SABADO,FIM DE SEMANA,OUTUBRO,424.5,9.0
2025,MEDIAS CASAS,TEATRO E CASA DE ESPETACULOS,REGGAETON,90.0,31366975.0,7000.0,2992.5714285714284,QUARTA-FEIRA,DIA UTIL,OUTUBRO,5.428571428571429,Outros
2023,ARENAS E ESTADIOS,ESTADIO MULTIUSO,LATIN POP,67.0,2086870.0,54316.0,570.0,DOMINGO,FIM DE SEMANA,NOVEMBRO,-1.4,6.0
2023,ARENAS E ESTADIOS,ESTADIO MULTIUSO,LATIN POP,67.0,2086870.0,54316.0,570.0,SEGUNDA-FEIRA,DIA UTIL,NOVEMBRO,0.2,6.0
2023,ARENAS E ESTADIOS,ESTADIO MULTIUSO,LATIN POP,67.0,2086870.0,54316.0,577.5,QUINTA-FEIRA,DIA UTIL,NOVEMBRO,-27.0,6.0
2023,ARENAS E ESTADIOS,ESTADIO MULTIUSO,LATIN POP,67.0,2086870.0,54316.0,577.5,SEXTA-FEIRA,DIA UTIL,NOVEMBRO,0.25,6.0
2023,ARENAS E ESTADIOS,ESTADIO MULTIUSO,LATIN POP,67.0,2086870.0,54316.0,577.5,SABADO,FIM DE SEMANA,NOVEMBRO,0.25,6.0
2023,ARENAS E ESTADIOS,ESTADIO MULTIUSO,LATIN POP,67.0,2086870.0,54316.0,577.5,DOMINGO,FIM DE SEMANA,NOVEMBRO,0.25,6.0
2023,ARENAS E ESTADIOS,ESTADIO MULTIUSO,FUNK ROCK,84.0,23344771.0,71239.0,626.0,SEXTA-FEIRA,DIA UTIL,NOVEMBRO,199.8,Outros
2024,MEDIAS CASAS,CASA DE SHOWS,EASY LISTENING,63.0,607100.0,5400.0,325.0,QUINTA-FEIRA,DIA UTIL,JUNHO,333.0,Outros
2025,ARENAS E ESTADIOS,ESTADIO MULTIUSO,PUNK,70.0,2945896.0,37608.0,623.3333333333334,SABADO,FIM DE SEMANA,MARÇO,238.33333333333334,Outros
2022,MEDIAS CASAS,CASA DE SHOWS,MPB,70.0,6969995.0,3425.0,470.0,SABADO,FIM DE SEMANA,NOVEMBRO,-338.3333333333333,11.0
2022,MEDIAS CASAS,CASA DE SHOWS,MPB,70.0,6969995.0,3425.0,470.0,DOMINGO,FIM DE SEMANA,NOVEMBRO,0.3333333333333333,11.0
2022,MEDIAS CASAS,CASA DE SHOWS,MPB,70.0,6969995.0,3425.0,470.0,QUARTA-FEIRA,DIA UTIL,NOVEMBRO,1.0,11.0
2022,MEDIAS CASAS,CASA DE SHOWS,MPB,70.0,6969995.0,3425.0,470.0,QUINTA-FEIRA,DIA UTIL,NOVEMBRO,2.6666666666666665,11.0
2023,MEDIAS CASAS,TEATRO E CASA DE ESPETACULOS,MPB,70.0,6969995.0,7000.0,675.0,SEXTA-FEIRA,DIA UTIL,JULHO,-57.0,11.0
2023,MEDIAS CASAS,TEATRO E CASA DE ESPETACULOS,MPB,70.0,6969995.0,7000.0,675.0,SABADO,FIM DE SEMANA,JULHO,0.5,11.0
2023,MEDIAS CASAS,CASA DE SHOWS,MPB,70.0,6969995.0,8000.0,554.0,QUINTA-FEIRA,DIA UTIL,OUTUBRO,68.6,11.0
2023,MEDIAS CASAS,CASA DE SHOWS,MPB,70.0,6969995.0,8000.0,554.0,SABADO,FIM DE SEMANA,OUTUBRO,0.4,11.0
2023,MEDIAS CASAS,CASA DE SHOWS,MPB,70.0,6969995.0,8000.0,554.0,DOMINGO,FIM DE SEMANA,OUTUBRO,0.2,11.0
2024,ARENAS E ESTADIOS,ESTADIO MULTIUSO,MPB,70.0,6969995.0,30000.0,585.7142857142857,QUARTA-FEIRA,DIA UTIL,NOVEMBRO,-44.57142857142857,11.0
2025,MEDIAS CASAS,CASA DE SHOWS,MPB,70.0,6969995.0,3000.0,956.0,SABADO,FIM DE SEMANA,AGOSTO,52.4,11.0
2025,MEDIAS CASAS,CASA DE SHOWS,MPB,70.0,6969995.0,9000.0,750.0,SEXTA-FEIRA,DIA UTIL,NOVEMBRO,143.33333333333334,11.0
2025,MEDIAS CASAS,CASA DE SHOWS,MPB,70.0,6969995.0,8800.0,750.0,SABADO,FIM DE SEMANA,NOVEMBRO,0.16666666666666666,11.0
2023,ARENAS E ESTADIOS,ESTADIO MULTIUSO,SOFT ROCK,74.0,5591846.0,30160.0,720.0,SABADO,FIM DE SEMANA,SETEMBRO,199.8,Outros
2022,MEDIAS CASAS,CASA DE SHOWS,LATIN,88.0,8920542.0,8594.0,672.5,SEGUNDA-FEIRA,DIA UTIL,AGOSTO,-54.0,Outros
2023,MEDIAS CASAS,TEATRO E CASA DE ESPETACULOS,MPB,63.0,2892777.0,5800.0,245.0,SABADO,FIM DE SEMANA,JANEIRO,-282.6666666666667,11.0
2024,MEDIAS CASAS,CASA DE SHOWS,GARAGE ROCK,62.0,1710815.0,2700.0,520.0,SABADO,FIM DE SEMANA,ABRIL,375.0,Outros
2022,MEDIAS CASAS,CASA DE SHOWS,0,73.0,5520945.0,2700.0,320.0,QUINTA-FEIRA,DIA UTIL,DEZEMBRO,-169.0,3.0
2023,ARENAS E ESTADIOS,ESTADIO MULTIUSO,POP,92.0,27074990.0,50000.0,632.0,SEXTA-FEIRA,DIA UTIL,NOVEMBRO,90.0,6.0
2023,ARENAS E ESTADIOS,ESTADIO MULTIUSO,POP,92.0,27074990.0,50000.0,632.0,SABADO,FIM DE SEMANA,NOVEMBRO,0.2,6.0
2023,ARENAS E ESTADIOS,ESTADIO MULTIUSO,POP,92.0,27074990.0,50000.0,632.0,DOMINGO,FIM DE SEMANA,NOVEMBRO,0.2,6.0
2022,MEDIAS CASAS,CASA DE SHOWS,THRASH METAL,61.0,2350848.0,3200.0,200.0,DOMINGO,FIM DE SEMANA,FEVEREIRO,-197.0,9.0
2022,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,THRASH METAL,61.0,2350848.0,45000.0,900.0,DOMINGO,FIM DE SEMANA,DEZEMBRO,-66.0,9.0
2024,MEDIAS CASAS,CASA DE SHOWS,THRASH METAL,61.0,2350848.0,8000.0,340.0,SEXTA-FEIRA,DIA UTIL,SETEMBRO,104.66666666666667,9.0
2024,MEDIAS CASAS,CASA DE SHOWS,THRASH METAL,61.0,2350848.0,8000.0,340.0,SABADO,FIM DE SEMANA,SETEMBRO,0.16666666666666666,9.0
2024,MEDIAS CASAS,CASA DE SHOWS,THRASH METAL,61.0,2350848.0,8000.0,340.0,DOMINGO,FIM DE SEMANA,SETEMBRO,0.16666666666666666,9.0
2022,MEDIAS CASAS,CASA DE SHOWS,MPB,67.0,1866384.0,4000.0,170.0,QUARTA-FEIRA,DIA UTIL,JUNHO,-276.6666666666667,11.0
2023,MEDIAS CASAS,CASA DE SHOWS,MPB,67.0,1866384.0,8000.0,235.0,SABADO,FIM DE SEMANA,FEVEREIRO,75.66666666666667,11.0
2024,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,MPB,67.0,1866384.0,14750.0,280.0,DOMINGO,FIM DE SEMANA,SETEMBRO,130.66666666666666,11.0
2025,MEDIAS CASAS,TEATRO E CASA DE ESPETACULOS,MPB,67.0,1866384.0,7000.0,78.0,SABADO,FIM DE SEMANA,SETEMBRO,-26.0,11.0
2025,MEDIAS CASAS,CASA DE SHOWS,MPB,67.0,1866384.0,8000.0,400.0,TERCA-FEIRA,DIA UTIL,NOVEMBRO,339.3333333333333,11.0
2025,MEDIAS CASAS,CASA DE SHOWS,0,70.0,924829.0,3500.0,393.3333333333333,QUINTA-FEIRA,DIA UTIL,MAIO,183.33333333333334,3.0
2022,MEDIAS CASAS,CASA DE SHOWS,SERTANEJO,61.0,5412833.0,8500.0,386.6666666666667,TERCA-FEIRA,DIA UTIL,MAIO,-282.75,10.0
2024,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,SERTANEJO,79.0,3807595.0,24000.0,1003.5,SABADO,FIM DE SEMANA,AGOSTO,-19.666666666666668,10.0
2024,MEDIAS CASAS,CASA DE SHOWS,SERTANEJO,79.0,3807595.0,7000.0,416.6666666666667,SEXTA-FEIRA,DIA UTIL,DEZEMBRO,316.0,10.0
2025,ARENAS E ESTADIOS,ESTADIO MULTIUSO,SERTANEJO,79.0,3807595.0,40000.0,666.6666666666666,DOMINGO,FIM DE SEMANA,ABRIL,77.33333333333333,10.0
2025,MEDIAS CASAS,CASA DE SHOWS,NEW WAVE,66.0,2347469.0,3500.0,655.0,DOMINGO,FIM DE SEMANA,MAIO,255.0,Outros
2024,MEDIAS CASAS,TEATRO E CASA DE ESPETACULOS,POP PUNK,69.0,3936790.0,7000.0,556.6666666666666,SEXTA-FEIRA,DIA UTIL,MARÇO,-0.3333333333333333,Outros
2025,ARENAS E ESTADIOS,ESTADIO MULTIUSO,ROCK,71.0,2781182.0,35000.0,868.0,SABADO,FIM DE SEMANA,MARÇO,97.4,14.0
2022,MEDIAS CASAS,CASA DE SHOWS,BRAZILIAN ROCK,67.0,3332207.0,8000.0,257.5,SEXTA-FEIRA,DIA UTIL,MARÇO,-226.0,9.0
2022,MEDIAS CASAS,CASA DE SHOWS,BRAZILIAN ROCK,67.0,3332207.0,8000.0,257.5,SABADO,FIM DE SEMANA,MARÇO,0.25,9.0
2022,MEDIAS CASAS,CASA DE SHOWS,BRAZILIAN ROCK,67.0,3332207.0,8000.0,257.5,DOMINGO,FIM DE SEMANA,MARÇO,0.25,9.0
2022,MEDIAS CASAS,TEATRO E CASA DE ESPETACULOS,BRAZILIAN ROCK,67.0,3332207.0,6500.0,1763.3333333333333,TERCA-FEIRA,DIA UTIL,JULHO,-78.66666666666667,9.0
2022,MEDIAS CASAS,CASA DE SHOWS,BRAZILIAN ROCK,67.0,3332207.0,8000.0,260.0,SEXTA-FEIRA,DIA UTIL,OUTUBRO,55.5,9.0
2022,MEDIAS CASAS,CASA DE SHOWS,BRAZILIAN ROCK,67.0,3332207.0,8000.0,260.0,SABADO,FIM DE SEMANA,OUTUBRO,0.25,9.0
2023,MEDIAS CASAS,CASA DE SHOWS,BRAZILIAN ROCK,67.0,3332207.0,8000.0,292.6666666666667,SEXTA-FEIRA,DIA UTIL,MARÇO,48.666666666666664,9.0
2023,MEDIAS CASAS,CASA DE SHOWS,BRAZILIAN ROCK,67.0,3332207.0,8000.0,292.6666666666667,SABADO,FIM DE SEMANA,MARÇO,0.3333333333333333,9.0
2023,MEDIAS CASAS,CASA DE SHOWS,BRAZILIAN ROCK,67.0,3332207.0,8000.0,292.6666666666667,DOMINGO,FIM DE SEMANA,MARÇO,0.3333333333333333,9.0
2025,ARENAS E ESTADIOS,ESTADIO MULTIUSO,GRIME,76.0,1641871.0,0.0,110.0,DOMINGO,FIM DE SEMANA,NOVEMBRO,999.0,Outros
2025,MEDIAS CASAS,CASA DE SHOWS,CHRISTIAN ROCK,76.0,5939423.0,3200.0,565.0,SEXTA-FEIRA,DIA UTIL,OUTUBRO,499.5,Outros
2022,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,NU METAL,79.0,14198923.0,45000.0,900.0,DOMINGO,FIM DE SEMANA,DEZEMBRO,-672.0,4.0
2024,ARENAS E ESTADIOS,ESTADIO MULTIUSO,NU METAL,79.0,14198923.0,60000.0,1790.0,SABADO,FIM DE SEMANA,OUTUBRO,-77.0,4.0
2024,ARENAS E ESTADIOS,ESTADIO MULTIUSO,NU METAL,79.0,14198923.0,60000.0,1790.0,DOMINGO,FIM DE SEMANA,OUTUBRO,0.2,4.0
2023,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,SHOEGAZE,66.0,1383671.0,50000.0,1495.0,SABADO,FIM DE SEMANA,DEZEMBRO,499.5,Outros
2024,ARENAS E ESTADIOS,ESTADIO MULTIUSO,PAGODE,60.0,1103576.0,40000.0,185.0,SABADO,FIM DE SEMANA,ABRIL,-91.0,1.0
2022,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,RAGE RAP,61.0,923896.0,34000.0,440.0,SEXTA-FEIRA,DIA UTIL,JUNHO,0.0,Outros
2023,ARENAS E ESTADIOS,ESTADIO MULTIUSO,0,66.0,933144.0,40000.0,820.0,DOMINGO,FIM DE SEMANA,NOVEMBRO,225.0,3.0
2024,ARENAS E ESTADIOS,ESTADIO MULTIUSO,METALCORE,66.0,1016805.0,46572.0,480.0,SABADO,FIM DE SEMANA,NOVEMBRO,145.0,0.0
2025,MEDIAS CASAS,CASA DE SHOWS,REGGAE,69.0,886642.0,3000.0,680.0,DOMINGO,FIM DE SEMANA,MAIO,375.0,0.0
2025,MEDIAS CASAS,CASA DE SHOWS,GRUNGE,70.0,4015274.0,2800.0,533.3333333333334,QUINTA-FEIRA,DIA UTIL,MAIO,251.33333333333334,Outros
2025,ARENAS E ESTADIOS,ESTADIO MULTIUSO,K-POP,85.0,21247892.0,55239.0,1003.5,SABADO,FIM DE SEMANA,ABRIL,70.5,9.0
2025,ARENAS E ESTADIOS,ESTADIO MULTIUSO,K-POP,85.0,21247892.0,55240.0,1003.5,DOMINGO,FIM DE SEMANA,ABRIL,0.16666666666666666,9.0
2025,ARENAS E ESTADIOS,ESTADIO MULTIUSO,REGGAE ROCK,72.0,3413570.0,37608.0,623.3333333333334,SABADO,FIM DE SEMANA,MARÇO,333.0,Outros
2023,MEDIAS CASAS,CASA DE SHOWS,K-POP,63.0,2387210.0,7950.0,785.0,QUINTA-FEIRA,DIA UTIL,FEVEREIRO,-97.5,9.0
2023,ARENAS E ESTADIOS,ESTADIO MULTIUSO,EDM,77.0,3964913.0,35000.0,896.0,SABADO,FIM DE SEMANA,NOVEMBRO,117.4,Outros
2025,ARENAS E ESTADIOS,ESTADIO MULTIUSO,NU METAL,81.0,14124145.0,47645.0,993.3333333333334,SABADO,FIM DE SEMANA,MAIO,-0.6666666666666666,4.0
2025,ARENAS E ESTADIOS,ESTADIO MULTIUSO,NU METAL,81.0,14124145.0,47645.0,993.3333333333334,DOMINGO,FIM DE SEMANA,MAIO,0.16666666666666666,4.0
2025,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,NU METAL,81.0,14124145.0,70000.0,1545.0,QUARTA-FEIRA,DIA UTIL,MAIO,439.0,4.0
2022,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,PISEIRO,69.0,6991460.0,2200.0,120.0,SABADO,FIM DE SEMANA,MAIO,-227.5,7.0
2023,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,PISEIRO,69.0,6991460.0,20000.0,2093.333333333333,DOMINGO,FIM DE SEMANA,ABRIL,114.66666666666667,7.0
2025,MEDIAS CASAS,CASA DE SHOWS,0,62.0,1790569.0,3200.0,445.0,QUARTA-FEIRA,DIA UTIL,NOVEMBRO,378.0,3.0
2022,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,BRAZILIAN HIP HOP,61.0,501543.0,42000.0,440.0,DOMINGO,FIM DE SEMANA,JUNHO,-89.0,9.0
2023,MEDIAS CASAS,CASA DE SHOWS,BRAZILIAN HIP HOP,61.0,501543.0,7500.0,540.0,DOMINGO,FIM DE SEMANA,ABRIL,143.5,9.0
2023,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,BRAZILIAN HIP HOP,61.0,501543.0,40000.0,250.0,SABADO,FIM DE SEMANA,MAIO,91.0,9.0
2023,ARENAS E ESTADIOS,ESTADIO MULTIUSO,BRAZILIAN HIP HOP,61.0,501543.0,40000.0,820.0,DOMINGO,FIM DE SEMANA,NOVEMBRO,-671.0,9.0
2023,ARENAS E ESTADIOS,ESTADIO MULTIUSO,POP,100.0,146601270.0,50000.0,632.0,SEXTA-FEIRA,DIA UTIL,NOVEMBRO,199.8,6.0
2023,ARENAS E ESTADIOS,ESTADIO MULTIUSO,POP,100.0,146601270.0,50000.0,632.0,SABADO,FIM DE SEMANA,NOVEMBRO,0.2,6.0
2023,ARENAS E ESTADIOS,ESTADIO MULTIUSO,POP,100.0,146601270.0,50000.0,632.0,DOMINGO,FIM DE SEMANA,NOVEMBRO,0.2,6.0
2023,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,BRAZILIAN TRAP,71.0,4665483.0,40000.0,250.0,SABADO,FIM DE SEMANA,MAIO,-132.0,8.0
2024,GRANDES CASAS,AREA EXTERNA PARA EVENTOS,BRAZILIAN TRAP,71.0,4665483.0,20000.0,480.0,QUINTA-FEIRA,FERIADO MUNICIPAL,JANEIRO,-295.0,8.0
2023,MEDIAS CASAS,CASA DE SHOWS,SOUTHERN ROCK,60.0,885151.0,7000.0,562.5,TERCA-FEIRA,DIA UTIL,MARÇO,-48.0,Outros
2025,MEDIAS CASAS,CASA DE SHOWS,POP ROCK,64.0,929390.0,2600.0,366.6666666666667,DOMINGO,FIM DE SEMANA,OUTUBRO,101.33333333333333,Outros
2023,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,NEW WAVE,76.0,6704196.0,50000.0,1495.0,DOMINGO,FIM DE SEMANA,DEZEMBRO,499.5,Outros
2022,MEDIAS CASAS,CASA DE SHOWS,INDIE,61.0,1065218.0,2800.0,130.0,QUINTA-FEIRA,DIA UTIL,MARÇO,6.0,Outros
2023,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,GARAGE ROCK,60.0,899018.0,50000.0,1495.0,SABADO,FIM DE SEMANA,DEZEMBRO,-66.5,Outros
2024,MEDIAS CASAS,CASA DE SHOWS,GARAGE ROCK,60.0,899018.0,4000.0,432.5,TERCA-FEIRA,DIA UTIL,OUTUBRO,79.5,Outros
2022,ARENAS E ESTADIOS,ESTADIO MULTIUSO,ALTERNATIVE ROCK,78.0,8049272.0,35000.0,908.0,SABADO,FIM DE SEMANA,NOVEMBRO,-77.0,3.0
2023,MEDIAS CASAS,CASA DE SHOWS,ALTERNATIVE ROCK,78.0,8049272.0,4000.0,830.0,QUINTA-FEIRA,DIA UTIL,NOVEMBRO,127.66666666666667,3.0
2023,ARENAS E ESTADIOS,AREA EXTERNA PARA EVENTOS,ALTERNATIVE ROCK,78.0,8049272.0,50000.0,1495.0,SABADO,FIM DE SEMANA,DEZEMBRO,499.5,3.0
2022,MEDIAS CASAS,CASA DE SHOWS,INDIE,68.0,2657421.0,6000.0,566.6666666666666,SEXTA-FEIRA,DIA UTIL,MAIO,-103.0,Outros
2023,MEDIAS CASAS,CASA DE SHOWS,FOLK POP,77.0,5919223.0,7000.0,586.0,DOMINGO,FIM DE SEMANA,NOVEMBRO,199.8,Outros
2025,ARENAS E ESTADIOS,ESTADIO MULTIUSO,PUNK,77.0,6700082.0,37608.0,623.3333333333334,SABADO,FIM DE SEMANA,MARÇO,117.0,Outros
2024,ARENAS E ESTADIOS,ESTADIO MULTIUSO,METALCORE,65.0,612911.0,46572.0,480.0,SABADO,FIM DE SEMANA,NOVEMBRO,0.0,0.0
2022,MEDIAS CASAS,CASA DE SHOWS,K-ROCK,62.0,2829076.0,8000.0,493.3333333333333,DOMINGO,FIM DE SEMANA,DEZEMBRO,-37.333333333333336,Outros
2025,MEDIAS CASAS,TEATRO E CASA DE ESPETACULOS,K-ROCK,62.0,2829076.0,7000.0,738.3333333333334,SEXTA-FEIRA,DIA UTIL,AGOSTO,163.0,Outros
2024,MEDIAS CASAS,CASA DE SHOWS,ALTERNATIVE ROCK,74.0,6120592.0,8000.0,582.5,DOMINGO,FIM DE SEMANA,NOVEMBRO,84.75,3.0
2025,ARENAS E ESTADIOS,ESTADIO MULTIUSO,0,62.0,776117.0,37608.0,623.3333333333334,SABADO,FIM DE SEMANA,MARÇO,-86.33333333333333,3.0
2023,ARENAS E ESTADIOS,ESTADIO MULTIUSO,POP,95.0,113983998.0,48000.0,620.0,TERCA-FEIRA,DIA UTIL,OUTUBRO,66.66666666666667,6.0
2023,ARENAS E ESTADIOS,ESTADIO MULTIUSO,POP,95.0,113983998.0,48000.0,620.0,QUARTA-FEIRA,DIA UTIL,OUTUBRO,0.3333333333333333,6.0
2024,ARENAS E ESTADIOS,ESTADIO MULTIUSO,POP,95.0,113983998.0,64319.0,710.0,SABADO,FIM DE SEMANA,SETEMBRO,83.0,6.0
2023,MEDIAS CASAS,CENTRO DE EVENTOS,PAGODE,73.0,4130633.0,7000.0,1670.0,SABADO,FIM DE SEMANA,FEVEREIRO,-97.5,1.0
2024,MEDIAS CASAS,CASA DE SHOWS,PAGODE,73.0,4130633.0,7930.0,333.3333333333333,SABADO,FIM DE SEMANA,JULHO,126.0,1.0
2023,ARENAS E ESTADIOS,ESTADIO MULTIUSO,0,69.0,1536445.0,40000.0,820.0,DOMINGO,FIM DE SEMANA,NOVEMBRO,-654.0,3.0
