nome;id_spotify;generos;popularidade;seguidores;imagem;fonte
Boosie Badazz;6z7xFFHxYkE9t8bwIF0Bvg;southern hip hop, crunk;65;2620356;https://i.scdn.co/image/ab6761610000e5eb1e73ff447dcfad678d9742d9;LETTER_1
C.R.O;4puAp107dCehraE47QXVQX;argentine trap, trap;71;2617713;https://i.scdn.co/image/ab6761610000e5eb481996acd89ff921626ee7dc;GENRE_2
Caetano Veloso;7HGNYPmbDrMkylWqeFCOIQ;mpb, bossa nova, samba;68;2615140;https://i.scdn.co/image/ab6761610000e5ebcffb538293045411d2b51b8a;GENRE_1
Enya;6uothxMWeLWIhsGeF7cyo4;new age, celtic;74;2614050;https://i.scdn.co/image/ab6761610000e5eb9ce996547e0b307c94f662e6;LETTER_1
Pesado;4BwiodzEp9Hwes5HeFjMVK;norteño, grupera, banda, tejano, cumbia norteña, ranchera;69;2613349;https://i.scdn.co/image/ab6761610000e5eb3736c817137ff0f0b072d468;GENRE_2
El Chapo De Sinaloa;59Ih0XIAzMXq7Yf9ny3u5t;banda, norteño, ranchera, grupera, duranguense, mariachi;63;2612703;https://i.scdn.co/image/ab6761610000e5eb76e540b7833f408db278ba4b;LETTER_1
Wali;5pnSNZZRyYViu2n58Zlw1J;malay, indonesian pop, dangdut, malay pop, sholawat, koplo;64;2612034;https://i.scdn.co/image/ab6761610000e5eb5dc0837e2a7861ece18391be;LETTER_2
R3HAB;6cEuCEZu7PAE9ZSzLLc2oQ;slap house, edm;71;2612025;https://i.scdn.co/image/ab6761610000e5eb16410f416adb3f56e67f6852;LETTER_2
Joe Cocker;3pFCERyEiP5xeN2EsPXhjI;0;64;2611011;https://i.scdn.co/image/ab6761610000e5eb97996e2b05450ffbeafe15da;GENRE_1
Os Paralamas Do Sucesso;7EM9m7HOXxVgP9oEpDDv70;brazilian rock, mpb, brazilian pop, latin rock, pop rock;65;2606012;https://i.scdn.co/image/ab6761610000e5ebc379b4361bcfb87f5bd72808;GENRE_1
Victor Mendivil;5YqI7p8zYsOpKJtjxYdOce;electro corridos, dembow belico, corrido, corridos tumbados, corridos bélicos;85;2605452;https://i.scdn.co/image/ab6761610000e5eba7320e387a6032ed6ef726ff;GENRE_1
Raí Saia Rodada;0NiaKn55OzJswiYevvlKfz;forró, piseiro, sertanejo, arrocha, brega, raï, seresta, sertanejo universitário;62;2598818;https://i.scdn.co/image/ab6761610000e5eba6f333a3dc620c0c752b8acc;GENRE_1
Alex Zurdo;0WI8OfWCRvK4nGHmKfFQmd;christian, christian hip hop, christian pop;68;2598311;https://i.scdn.co/image/ab6761610000e5eb2c81bb40c3b6962eacf9dc9c;LETTER_1
Isabel LaRosa;5arKwJZEvT5uKq4o0JfqR4;0;72;2597783;https://i.scdn.co/image/ab6761610000e5eb599d3d1bf51e7e91844323d5;GENRE_2
Marisela;73c2MjCAFNyKYIs7nBlqG2;0;69;2597271;https://i.scdn.co/image/ab6761610000e5eb5d3af640fd41b2882a833e50;GENRE_2
GloRilla;2qoQgPAilErOKCwE2Y8wOG;0;77;2596072;https://i.scdn.co/image/ab6761610000e5ebc33cf3ad025517202d8efbc0;LETTER_1
Anurag Kulkarni;6LWyVEIBnx7MoRBhQxu9om;tollywood, telugu pop;66;2592964;https://i.scdn.co/image/ab6761610000e5eb9f6590e0cef7d0ac838966b0;LETTER_1
Khesari Lal Yadav;69WMBCOrVeaxtZJCowDJ0a;bhojpuri pop, bhojiwood;70;2591713;https://i.scdn.co/image/ab6761610000e5eb034aea83b2e079e11db4eb53;LETTER_1
Oliver Tree;6TLwD7HPWuiOzvXEa3oCNe;0;68;2591540;https://i.scdn.co/image/ab6761610000e5eb4b245e1bf79a109b7a1876d2;LETTER_2
YFN Lucci;5Berubt6ysOy2LCMyqhmXP;0;64;2590360;https://i.scdn.co/image/ab6761610000e5eb65d29c08f5a954756534fd91;LETTER_2
Michael Bolton;6YHEMoNPbcheiWS2haGzkn;soft rock;65;2586685;https://i.scdn.co/image/ab6761610000e5eb621cbb757dcbf609042f98d8;GENRE_1
Willie Nelson;5W5bDNCqJ1jbCgTxDD0Cb3;outlaw country, classic country, country, traditional country, honky tonk;70;2584099;https://i.scdn.co/image/ab6772690000c46c82a531f8f5067e13517f5b15;GENRE_1
Ashe;6P5NO5hzJbuOqSdyPB7SJM;0;69;2583989;https://i.scdn.co/image/ab6761610000e5eb91054f6fce16973e80f0ed2a;GENRE_2
Orelsan;4FpJcNgOvIpSBeJgRg3OfN;french rap;73;2583853;https://i.scdn.co/image/ab6761610000e5eb526b24da7730a40ec6dba3b9;LETTER_2
John Denver;7EK1bQADBoqbYXnT4Cqv9w;folk;68;2583639;https://i.scdn.co/image/ab6761610000e5eb748322a35cb459c837d5ac9e;GENRE_1
Cássia Eller;10naVTwNjE50daQVrN0bXh;mpb, brazilian rock, brazilian pop;63;2582722;https://i.scdn.co/image/ab6761610000e5eb173e5ef74a4a36decb5dc213;GENRE_1
Jeezy;4yBK75WVCQXej1p04GWqxH;southern hip hop, crunk, rap, gangster rap;72;2582678;https://i.scdn.co/image/ab6761610000e5eb075a4c9d6da66addd8247c12;LETTER_1
Elefante;5oYHL2SijkMY52gKIhYJNb;rock en español, latin rock, mexican rock, latin pop;69;2581512;https://i.scdn.co/image/ab6761610000e5eba40f5812b577a0528b459e70;GENRE_1
Maelo Ruiz;3HyrDGPLI0c9Rd8luuO0zw;salsa, merengue;67;2579838;https://i.scdn.co/image/ab6761610000e5eb283a54e358ed6dca7183a973;GENRE_2
Pitty;2dmQ0vMD3THLMcz7DsvfaT;brazilian rock, mpb, brazilian pop;63;2575960;https://i.scdn.co/image/ab6761610000e5eb1183488d72f571f4b079c5d5;GENRE_1
Yovie & Nuno;3DHOtJqv0Bw65ENlK4FiSF;indonesian pop, malay;69;2575755;https://i.scdn.co/image/ab6761610000e5ebbdb006ea21e76b936c98abb4;LETTER_2
Belinda;5LeiVcEnsZcwc133TUhJNW;latin pop;74;2575543;https://i.scdn.co/image/ab6761610000e5ebf7d2089c22a0c253fffa1574;GENRE_2
Cole Swindell;1mfDfLsMxYcOOZkzBxvSVW;country, acoustic country;64;2573314;https://i.scdn.co/image/ab6761610000e5ebaafa9cea3900bfae3dae1a4a;GENRE_1
Indila;0FEJqmeLRzsXj8hgcZaAyB;french pop;71;2572915;https://i.scdn.co/image/ab6761610000e5eb6cd07d169e7e2ec94193a1d2;LETTER_1
Sleeping With Sirens;3N8Hy6xQnQv1F1XCiyGQqA;emo, post-hardcore, screamo;65;2571232;https://i.scdn.co/image/ab6761610000e5eb7fbe33148fe1ae267ddb2956;LETTER_2
Rush;2Hkut4rAAyrQxRdof7FVJq;progressive rock, classic rock, hard rock, rock, aor;66;2566255;https://i.scdn.co/image/ab6761610000e5eb896c4b043fb3063178afd716;GENRE_1
Salmo;3hBQ4zniNdQf1cqqo6hzuW;italian trap;68;2563573;https://i.scdn.co/image/ab6761610000e5ebb7ee3fb6650d358fa6a95f98;LETTER_2
Sleepy Hallow;6EPlBSH2RSiettczlz7ihV;brooklyn drill, new york drill;71;2557978;https://i.scdn.co/image/ab6761610000e5eb85563828c7493e4edf175379;LETTER_1
Paul Simon;2CvCyf1gEVhI0mX6aFXmVI;singer-songwriter;67;2557475;https://i.scdn.co/image/ab6761610000e5ebddc148cfa465c2065846c636;GENRE_2
Dustin Lynch;1dID9zgn0OV0Y8ud7Mh2tS;country, acoustic country;64;2557169;https://i.scdn.co/image/ab6761610000e5ebf5dc4dcf9e971b375d80dd3c;GENRE_1
Bella Shmurda;7kK5badbqOjd8WlT2XWMeM;afro adura, afrobeats, afrobeat, alté, afropop, afropiano, nigerian drill, afro soul, fújì;68;2555792;https://i.scdn.co/image/ab6761610000e5eb26d2a252e8a5472f1cde4f55;LETTER_1
Nat King Cole;7v4imS0moSyGdXyLgVTIV7;christmas, adult standards, vocal jazz;74;2552776;https://i.scdn.co/image/ab6761610000e5eba30a36657c64cfaf49df85c3;LETTER_1
Two Door Cinema Club;536BYVgOnRky0xjsPT96zl;indie;67;2551046;https://i.scdn.co/image/ab6761610000e5eb86faeb97a905a571b2c361a0;GENRE_1
Colbie Caillat;6aZyMrc4doVtZyKNilOmwu;pop;67;2550080;https://i.scdn.co/image/ab6761610000e5eb23f14547bfc255c739f61a35;LETTER_1
Otis Redding;60df5JBRRPcnSpsIMxxwQm;soul, motown, classic soul, soul blues;69;2548919;https://i.scdn.co/image/4ad89c805aff0fb76b01b6b62b39e21fcd8943c3;GENRE_2
HIEUTHUHAI;5HZtdKfC4xU0wvhEyYDWiY;v-pop, vietnamese hip hop, vietnamese lo-fi, vietnam indie, vinahouse;64;2548690;https://i.scdn.co/image/ab6761610000e5eb21942907035a43a2d118c55c;LETTER_1
Murilo Huff;3hq7WoPJsrRP0KMSLhUgRz;sertanejo, sertanejo universitário, arrocha, agronejo;76;2545762;https://i.scdn.co/image/ab6761610000e5ebf6ed128e9471e17bdf6f32b8;GENRE_1
Titãs;2euX7vCVnJy3TVEGfc0RCl;brazilian rock, mpb, brazilian pop, pop rock;63;2545674;https://i.scdn.co/image/ab6761610000e5eb879299d75c2461aea6d2b998;GENRE_1
Kate Bush;1aSxMhuvixZ8h9dK9jIDwL;art pop, baroque pop, art rock;71;2542302;https://i.scdn.co/image/ab6761610000e5eb187017724e58e78ee1f5a8e4;GENRE_1
Yasser Desai;6RF8hEdlUKoLPQOHmBbHiM;bollywood, hindi pop;64;2541185;https://i.scdn.co/image/ab6761610000e5eb5343c5fef9594940ce71e096;LETTER_2
Axwell /\ Ingrosso;2XnBwblw31dfGnspMIwgWz;edm;64;2537839;https://i.scdn.co/image/ab6761610000e5eb9f6e5d736809c4cb40d59a7e;LETTER_1
Steely Dan;6P7H3ai06vU1sGvdpBwDmE;yacht rock, classic rock;69;2536983;https://i.scdn.co/image/9d01e4e9aac39b891d684d3d1a5b3a451d7c72bd;GENRE_1
Pedro Infante;7y33enVLfDvft6HGNmcxdV;ranchera, mariachi, bolero, música mexicana;64;2536781;https://i.scdn.co/image/ab6761610000e5eb3783f1a7b601a7421915ebce;LETTER_2
Kontra K;4lDiJcOJ2GLCK6p9q5BgfK;german hip hop;72;2535813;https://i.scdn.co/image/ab6761610000e5eb81faab2a81545f832f6206e1;LETTER_1
Eros Ramazzotti;61J0BktHv7PuP3tjTPYXSX;italo dance;71;2533100;https://i.scdn.co/image/ab6761610000e5eb28b456b05c5c79c55087fea5;LETTER_1
GReeeeN;14T8NkbwXVZgbOvwnuGV89;j-pop;61;2531561;https://i.scdn.co/image/ab6761610000e5eb2e1a2e83a7e8e20111271187;LETTER_1
Ivy Queen;6p2442ymrT9lZEuCZJdYcH;reggaeton;63;2530922;https://i.scdn.co/image/ab6761610000e5eb0ecc5829ffc523d1a1e32b09;LETTER_1
Baby Rasta;0GgyFUpOyzWDRDqx8FCTDN;reggaeton;71;2529988;https://i.scdn.co/image/ab6761610000e5eb18f9c5cb23e65bd55af69f24;GENRE_2
Jordin Sparks;2AQjGvtT0pFYfxR3neFcvz;r&b;64;2526528;https://i.scdn.co/image/ab6761610000e5eb19436426207ba83da96e5c1e;GENRE_2
A Day To Remember;4NiJW4q9ichVqL1aUsgGAN;metalcore, post-hardcore, pop punk, screamo, emo;69;2525628;https://i.scdn.co/image/ab6761610000e5eb6164f861e5e683c9067f4395;GENRE_2
Paty Cantú;7K9rdoOJSiKXoVXPlSkGKT;latin pop;62;2524135;https://i.scdn.co/image/ab6761610000e5ebb384b5e2a14e8a5d5be53bbb;GENRE_2
Yeison Jimenez;3SEztK9fNxg81qZ8qETGNT;popular colombian music, ranchera, vallenato;64;2518536;https://i.scdn.co/image/ab6761610000e5eb624060d309afaa60964fc1b6;LETTER_2
Flume;6nxWCVXbOlEVRexSbLsTer;future bass;69;2511374;https://i.scdn.co/image/ab6761610000e5ebd6ec6e1162ee709ad829cf82;LETTER_1
Owl City;07QEuhtrNmmZ0zEcqE9SF6;synthpop, new wave;67;2507672;https://i.scdn.co/image/ab6761610000e5ebce3fbd73ae4f8b3ff54a0a5c;LETTER_1
Shaggy;5EvFsr3kj42KNv97ZEnqij;reggae;74;2505903;https://i.scdn.co/image/ab6761610000e5eb356dc7e9ba8792cb86a0c50c;GENRE_2
G Herbo;5QdEbQJ3ylBnc3gsIASAT5;chicago drill, drill;72;2504880;https://i.scdn.co/image/ab6761610000e5eb86082826eb3354f80fb012e9;LETTER_1
Hollywood Undead;0CEFCo8288kQU7mJi25s6E;rap rock, rap metal;67;2504822;https://i.scdn.co/image/ab6761610000e5eb4159f85a5a40c655380821da;GENRE_1
Molotov;27Owkm4TGlMqb0BqaEt3PW;rock en español, mexican rock, latin rock, ska, latin alternative, mexican hip hop, latin hip hop;67;2502802;https://i.scdn.co/image/ab6761610000e5ebdd75f12d84502dc5001eabe3;GENRE_1
Luciano;3CJKkU0XuElRT1z8rEtIYg;german hip hop;74;2492473;https://i.scdn.co/image/ab6761610000e5ebf55733229a6dd1c8c7b46d08;LETTER_1
Billy Idol;7lzordPuZEXxwt9aoVZYmG;rock;72;2491597;https://i.scdn.co/image/ab6761610000e5eb69408d3a9d82c2307dd8699d;GENRE_1
R. Kelly;2mxe0TnaNL039ysAj51xPQ;r&b;68;2490331;https://i.scdn.co/image/b81390065f0c65c26270a4ca1d2ceae3e30efed6;GENRE_2
Skusta Clee;117XFtbZPnCI1EYKjYZWJc;pinoy hip hop, pinoy r&b, opm, p-pop;69;2488692;https://i.scdn.co/image/ab6761610000e5ebe3bed8cfdbf475c7c7396729;GENRE_2
KISS OF LIFE;4TEK9tIkcoxib4GxT3O4ky;k-pop;66;2488657;https://i.scdn.co/image/ab6761610000e5eb5227c0582a86838a0942d9f3;LETTER_1
Lee Brice;5Zq7R5qmi58ByYyBQTlNuk;country, acoustic country;66;2487914;https://i.scdn.co/image/ab6761610000e5eb412d3877cd038a2d2111b766;GENRE_1
Björk;7w29UYBi0qsHi5RTcv3lmA;art pop, trip hop;75;2487844;https://i.scdn.co/image/ab6761610000e5eb8885fa2ceadc7658d65e1121;GENRE_1
New Order;0yNLKJebCb8Aueb54LYya3;new wave, synthpop, post-punk, madchester;67;2482784;https://i.scdn.co/image/ab6761610000e5eba080a8e96758f416301578f9;GENRE_2
MC Paulin da Capital;592JnViQ2tot63c1SbtgK2;funk consciente, brazilian funk, trap funk;67;2481989;https://i.scdn.co/image/ab6761610000e5eb05a1e14a9ddf7fdbad576743;LETTER_1
Sam Hunt;2kucQ9jQwuD8jWdtR9Ef38;country, pop country;66;2480983;https://i.scdn.co/image/ab6761610000e5eb800647d0d619aa4bbfc10a53;GENRE_1
Jota Quest;5re6NsyXzHg6uvNimzQ3F6;brazilian rock, mpb, brazilian pop, pop rock;63;2478829;https://i.scdn.co/image/ab6761610000e5eb1db48d3d5e4615d34a5f683c;GENRE_1
Vierra;1WX2v0BiEW19Vw7xmznLdZ;indonesian pop;69;2477232;https://i.scdn.co/image/ab6761610000e5ebce05aec92bc5b3e81205ff73;LETTER_2
Padi;6PL8FkAt5nOZwYpPIhuAJg;indonesian pop, indonesian rock, indorock;59;2475803;https://i.scdn.co/image/ab6761610000e5eb0fda2a28bf280b2f5f11783c;LETTER_2
Los Auténticos Decadentes;3HrbmsYpKjWH1lzhad7alj;argentine rock, latin rock, ska, rock en español, murga, latin alternative;68;2475642;https://i.scdn.co/image/ab6761610000e5eb5224159957a58b27db7947e2;GENRE_1
Drowning Pool;1E4r4z7ivGUcSAnCbINJ9v;nu metal, alternative metal, rap metal, metal;64;2471523;https://i.scdn.co/image/ab6761610000e5eb4501ba57fdddf77368c589ff;GENRE_2
Ele A El Dominio;4SzD0wClEg9NKVJZbCRFqS;trap latino, trap;69;2468864;https://i.scdn.co/image/ab6761610000e5ebc55698e6c90f7901eb0ce249;GENRE_2
PLK;3DCWeG2J1fZeu0Oe6i5Q6m;french rap, pop urbaine;73;2460964;https://i.scdn.co/image/ab6761610000e5eb7807ff8b003a33822c40d28c;LETTER_2
Los Caminantes;6ziEnj8UydSg8dr68C3aut;grupera, ranchera, norteño;68;2456348;https://i.scdn.co/image/7aa2d60ae801f2a8f9a3c502e479f3907a53bc6c;GENRE_2
JoJo;5xuNBZoM7z1Vv8IQ6uM0p6;pop;62;2454366;https://i.scdn.co/image/ab6761610000e5eb7f5338888bacde64445c90e8;GENRE_2
Yeri Mua;2Atk4SWx7daQtItQBa735M;reggaeton mexa, electro corridos;67;2454160;https://i.scdn.co/image/ab6761610000e5ebf65aa06fe0cd0906c404aaab;GENRE_2
MC Tuto;6aoGgTKGqtsjj48ymcNs4Z;brazilian funk, funk consciente, trap funk;76;2452221;https://i.scdn.co/image/ab6761610000e5eb23079308d04f2ceb86177503;LETTER_1
Sabaton;3o2dn2O0FCVsWDFSh8qxgG;power metal, metal, heavy metal, symphonic metal, folk metal;72;2451004;https://i.scdn.co/image/ab6761610000e5ebfc0524cca1171fac8678f4bf;GENRE_2
Jerry Rivera;7wOZy3KdFVVINgNFFxkxwO;salsa, merengue;66;2448618;https://i.scdn.co/image/ab6761610000e5ebae2b016a70db58d952836f7c;LETTER_1
Léo Santana;7KVJCU4z5L4EUHILL8aMxR;pagode baiano, axé, piseiro, pagode, arrocha, brazilian pop, brazilian funk, forró;69;2447441;https://i.scdn.co/image/ab6761610000e5eb5e453a3fdf252998bc0715ed;GENRE_1
The Wanted;2NhdGz9EDv2FeUw6udu2g1;alternative rock;62;2444446;https://i.scdn.co/image/ab6761610000e5ebd34d138ebcda9fca6716e70c;LETTER_2
Şebnem Ferah;74xBVPWYoSf5pvo5IkePRO;anatolian rock, turkish pop;68;2444305;https://i.scdn.co/image/ab6761610000e5ebe3c728daf2ff8af8a518239b;GENRE_1
Héctor Lavoe;7opp16lU7VM3l2WBdGMYHP;salsa, merengue, son cubano, bolero;66;2442097;https://i.scdn.co/image/ab6761610000e5eb19eb17f74f8216e408511ea3;GENRE_2
Cazuza;1PwOU6fFbmaGkK3wkbb8fU;mpb, brazilian rock, brazilian pop;63;2439336;https://i.scdn.co/image/ab6761610000e5ebabc390d0dfc8c9d31f413518;GENRE_1
Nightwish;2NPduAUeLVsfIauhRwuft1;symphonic metal, gothic metal, power metal, metal, folk metal, gothic rock;65;2434977;https://i.scdn.co/image/ab6761610000e5ebf3284e60d4e43c9a7b52c08d;GENRE_2
Bonnie Tyler;0SD4eZCN4Kr0wQk56hCdh2;rock;69;2432523;https://i.scdn.co/image/ab6761610000e5eb4ca4431cf4b1227eba8288d8;GENRE_1
Lindsey Stirling;378dH6EszOLFShpRzAQkVM;classical, pop,edm;65;2431754;https://i.scdn.co/image/ab6761610000e5eb36c6fa1b8ff851988de641f8;LETTER_1
Asking Alexandria;1caBfBEapzw8z2Qz9q0OaQ;metalcore, screamo, post-hardcore, metal, emo;63;2430959;https://i.scdn.co/image/ab6761610000e5ebd07f0b3d8b5c9576f15f1fb1;GENRE_2
Soulja Boy;6GMYJwaziB4ekv1Y6wCDWS;hip hop;69;2430362;https://i.scdn.co/image/ab6761610000e5eb8a20d3aa1b91cc7bd14bd6b9;LETTER_1
DJ Arana;22RXQj1gd5zEbcRjdxiJbu;brazilian funk;64;2429123;https://i.scdn.co/image/ab6761610000e5eb24c28a3c4203b9854046e31e;LETTER_1
Mobb Deep;6O2zJ0tId7g07yzHtX0yap;east coast hip hop, old school hip hop, hardcore hip hop, hip hop, gangster rap;70;2428585;https://i.scdn.co/image/ab6761610000e5ebf85a8db4c66d84f796d2afe5;LETTER_1
Talwiinder;6QoCrBHsojKnOrsGNfRcTN;punjabi hip hop, punjabi pop, indian indie, desi, desi hip hop, hindi indie, hindi hip hop;78;2425876;https://i.scdn.co/image/ab6761610000e5eb3966ca5f9b36d4a5d3d7f6b1;GENRE_2
Kino;2jkl2xJVm71azWAgZKyf42;post-punk, cold wave;63;2425668;https://i.scdn.co/image/ab6761610000e5eb0f9e913afb90d4b58b6e8ebb;LETTER_1
Joyner Lucas;6C1ohJrd5VydigQtaGy5Wa;0;68;2420181;https://i.scdn.co/image/ab6761610000e5ebf94c47d61b62caf79c57b091;LETTER_1
Yalın;46zuW8tHxwahYn7VNMgYTa;turkish pop, t-pop;70;2419634;https://i.scdn.co/image/ab6761610000e5eb9d8eb4f535f3d08c9f95e22e;LETTER_2
Mata;0MIG6gMcQTSvFbKvUwK0id;0;73;2417478;https://i.scdn.co/image/ab6761610000e5ebcf458eb229c6b54b60e64696;LETTER_1
Saja Boys;0BJ2EjOqcfgFvlZXNKrNbE;k-pop;80;2415959;https://i.scdn.co/image/ab6761610000e5eb3ea0cd016115b811fdcba1b1;GENRE_1
Bonez MC;1aS5tqEs9ci5P9KD9tZWa6;german hip hop;73;2415474;https://i.scdn.co/image/ab6761610000e5eb8689ec0dec0267c9928a592e;LETTER_1
Key Glock;0RESbWvOMyua0yuyVrztJ5;0;74;2414741;https://i.scdn.co/image/ab6761610000e5eb491b2242456d456e76cd0c58;LETTER_1
Ricky Montgomery;0ZUvK7zGdXLd78mQr3t1Tw;0;69;2414740;https://i.scdn.co/image/ab6761610000e5eb1e0b0e47c89504891b7eb484;GENRE_2
Young Jonn;4JM1zsVj1pt38Q8mhv5teI;afrobeats, afrobeat, afropiano, afropop, afro adura, afro r&b;68;2413538;https://i.scdn.co/image/ab6761610000e5ebc472fd2d96640f82f44493c2;LETTER_2
Los Huracanes del Norte;2wmwGWrqRizLaSEYrm5dzZ;norteño, corrido, ranchera, banda, música mexicana, grupera, norteño-sax;66;2413522;https://i.scdn.co/image/ab6761610000e5eb63cfd3f7fb33b680917bc28c;GENRE_2
A Tribe Called Quest;09hVIj6vWgoCDtT03h8ZCa;jazz rap, east coast hip hop, hip hop, old school hip hop;66;2412191;https://i.scdn.co/image/ab6761610000e5eb774d73ae6796b6f437d89db9;LETTER_1
Estopa;5ZqnEfVdEGmoPxtELhN7ai;flamenco, flamenco pop;68;2408006;https://i.scdn.co/image/ab6761610000e5eb15247d6654967a914603547a;LETTER_1
Miranda!;2eEmsgWmUFMbtU7agJpnjY;latin pop;75;2402901;https://i.scdn.co/image/ab6761610000e5ebdd199f4ee438b4a8fd85ba97;GENRE_2
Fito y Fitipaldis;1tZ99AnqyjgrmPwLfGU5eo;0;68;2402836;https://i.scdn.co/image/ab6761610000e5eb5515537857141ca2ad475f50;LETTER_1
Arcade Fire;3kjuyTCjPG1WMFCiyc5IuB;baroque pop, indie rock;63;2400983;https://i.scdn.co/image/ab6761610000e5eb57c6e5fa2170e9a938f4a880;GENRE_1
Fadel Chaker;1LljnS3oumQ36wdBhkPKrs;khaleeji, egyptian pop, sholawat;64;2398504;https://i.scdn.co/image/ab6761610000e5ebefc1fc78f05677fb9950f11f;LETTER_1
Djo;5p9HO3XC5P3BLxJs5Mtrhm;synthpop, new wave;75;2397322;https://i.scdn.co/image/ab6761610000e5eb4113d395582d3667b7978430;GENRE_2
Earl Sweatshirt;3A5tHz1SfngyOZM2gItYKu;experimental hip hop, alternative hip hop;68;2396814;https://i.scdn.co/image/ab6761610000e5eb0c35182f50b3a0404adc56cd;LETTER_1
CORPSE;7yntSJ6uojO3z6GFUVwhAW;trap metal;60;2395670;https://i.scdn.co/image/ab6761610000e5ebed2fd5aa8e1c20922c190d30;GENRE_2
Pinhani;4Bdqzh78prwuqwInMb555P;turkish pop, anatolian rock;60;2394700;https://i.scdn.co/image/ab6761610000e5eb4ddd595c78914a1e09ff6688;LETTER_2
Jack Stauber's Micropop;1yNIb413Bmfs2ZBVuPp9kC;0;65;2394125;https://i.scdn.co/image/ab67616d0000b273d88cb736e807e83fbe7b2882;LETTER_1
Edicion Especial;7DkseLyOZrdRjCuoWFtqFi;corrido, corridos bélicos, norteño, sad sierreño, corridos tumbados;72;2393799;https://i.scdn.co/image/ab6761610000e5ebc7def0fedfbcebcdb1800864;GENRE_2
Cypress Hill;4P0dddbxPil35MNN9G2MEX;west coast hip hop, old school hip hop, rap rock, hip hop;66;2391420;https://i.scdn.co/image/ab6761610000e5eb608ba101d4ff74222a6d5e5d;LETTER_1
Daughtry;5P5FTygHyx2G57oszR3Wot;0;66;2391243;https://i.scdn.co/image/ab6761610000e5ebf443a26b22e52c3b3867753d;GENRE_1
MC Neguinho do Kaxeta;27mVhYvJa7apj1zCoZ9TF2;funk consciente, brazilian funk, trap funk;66;2385762;https://i.scdn.co/image/ab6761610000e5eba8440aefd5469e927d617fad;LETTER_1
DJ Luian;64aJYyrXljOodnUG6jvhRD;reggaeton, trap latino;76;2382651;https://i.scdn.co/image/ab6761610000e5eb93028abb7c53726222b50072;GENRE_2
Latto;3MdXrJWsbVzdn6fe5JYkSQ;hip hop;76;2381138;https://i.scdn.co/image/ab6761610000e5eba11b0b5c37498f5dddb1bd7b;GENRE_1
Casting Crowns;6eJqAWJdd8JhAN1pQGie4r;christian, worship, ccm, christian rock, christian alternative rock, christian pop;65;2378595;https://i.scdn.co/image/ab6761610000e5ebd502012596e8376956a4d078;LETTER_1
Luciano Pereyra;6ZZ2DeepA3GpoGU4KwqSlU;folklore argentino, cuarteto;64;2378051;https://i.scdn.co/image/ab6761610000e5ebc4eaee122a32e4601164e2f8;GENRE_2
Taio Cruz;6MF9fzBmfXghAz953czmBC;hip hop;68;2375492;https://i.scdn.co/image/ab6761610000e5eb153171480a6f22912253b9f1;GENRE_2
Sufjan Stevens;4MXUO7sVCaFgFjoTI5ox5c;baroque pop;71;2372799;https://i.scdn.co/image/ab6761610000e5eb96e27b3bbe99d5a772c89a2a;GENRE_1
Chencho Corleone;37230BxxYs9ksS7OkZw3IU;reggaeton;76;2369729;https://i.scdn.co/image/ab6761610000e5eb7ab9ab65a8d38cad451d3417;GENRE_2
Nicole Scherzinger;40xbWSB4JPdOkRyuTDy1oP;pop;61;2369485;https://i.scdn.co/image/ab6761610000e5eb13bcbecd7d8099a9d16403cc;LETTER_2
Yelawolf;68DWke2VjdDmA75aJX5C57;country hip hop, southern hip hop;66;2368421;https://i.scdn.co/image/ab6761610000e5eb97f83221c650929ceef4c0ba;GENRE_1
FINNEAS;37M5pPGs6V1fchFJSgCguX;0;70;2367414;https://i.scdn.co/image/ab6761610000e5eb598b19a8263ee81c07e5a753;GENRE_2
Leonardo;2YWOP324cKGfkTo2PydgJR;sertanejo tradicional, sertanejo;67;2367229;https://i.scdn.co/image/ab6761610000e5eb233288c013b86618729c647c;LETTER_1
Method Man;4VmEWwd8y9MCLwexFMdpwt;east coast hip hop, old school hip hop, hip hop, hardcore hip hop;67;2366681;https://i.scdn.co/image/85fc66422f44f641ba86e39107c290fb9e9ea7b2;LETTER_1
LEGADO 7;7yCGrS6Xh3UngvY6Ad5sMJ;corrido, corridos tumbados, corridos bélicos, sierreño, norteño, sad sierreño;66;2366052;https://i.scdn.co/image/ab6761610000e5eb29f1c32cf9124e53132a50b3;GENRE_2
La Joaqui;60XHOAhvEBiV6BGBOv8ClM;rkt, turreo;66;2365155;https://i.scdn.co/image/ab6761610000e5eb12cd4a8c02d4d7af9a96b643;GENRE_2
Jeremy Zucker;3gIRvgZssIb9aiirIg0nI3;0;66;2361563;https://i.scdn.co/image/ab6761610000e5eb1d3f755fce4073e3fbae9437;LETTER_1
DENNIS;6xlRSRMLgZbsSNd0BMobwy;brazilian funk, funk carioca, funk pop, funk melody;69;2359702;https://i.scdn.co/image/ab6761610000e5eb84e9632f86c291cd29960256;LETTER_1
Remmy Valenzuela;4stSxe6AbpXw3x7nRDsYVX;banda, norteño, sierreño, corrido;70;2357591;https://i.scdn.co/image/ab6761610000e5eb9cbbc0a3985ef8b2b4d03157;GENRE_2
Forrest Frank;1scVfBymTr3CeZ4imMj1QJ;christian, christian pop, christian hip hop, worship, gospel r&b;78;2357304;https://i.scdn.co/image/ab6761610000e5ebfc23429951b765040e928baf;GENRE_1
