nome;data;ano;nome_local;Pista;Pista Premium;Camarote;Cadeira Inferior;Cadeira Inferior Visão Parcial;Cadeira Superior;Cadeira Superior Visão Parcial;Mesa;Cadeira;Open Bar;Arquibancada;PIT;Early Entrance;Lolla Pista;Lolla Lounge;Lolla Confort;Meet & Greet;Backstage;Mezanino ;Frontstage;VIP I;VIP II;Super Premium;Bistrô Superior;Lounge
CHITAOZINHO & XORORO;23/10/2024;2024;AUDIO;760;975;1200;560;0;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MOTHER MOTHER;23/10/2024;2024;TOKIO MARINE HALL;420;620;640;390;0;360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DIONNE WARWICK;26/10/2024;2024;VIBRA SAO PAULO;300;700;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MARCELO D2;26/10/2024;2024;AUDIO;140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MATUE;26/10/2024;2024;MEMORIAL DA AMERICA LATINA;100;0;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0
PABLLO VITTAR;01/11/2024;2024;VIBRA SAO PAULO;105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
THE SMASHING PUMPKINS;03/11/2024;2024;ESPACO UNIMED;390;690;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;650;0;0;0;0;0;0
TRAVIS;05/11/2024;2024;AUDIO;490;600;890;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ERYKAH BADU;06/11/2024;2024;ESPACO UNIMED;220;340;475;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MARCELO D2;06/11/2024;2024;CENTRO CULTURAL SAO PAULO;84;150;230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CPM 22;07/11/2024;2024;EXPO CENTER NORTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MARCELO D2;07/11/2024;2024;CENTRO CULTURAL SAO PAULO;84;150;230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LINIKER;08/11/2024;2024;ESPACO UNIMED;300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PERICLES;08/11/2024;2024;TERRA SP;100;250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TITAS;08/11/2024;2024;EXPO CENTER NORTE;190;395;320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;990;0;0;0;0
KEANE;09/11/2024;2024;ESPACO UNIMED;380;710;830;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;740;0;0;0;0;0;0
RAIMUNDOS;09/11/2024;2024;ESTADIO DO CANINDE;320;800;450;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BADBADNOTGOOD;10/11/2024;2024;TOKIO MARINE HALL;530;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LINIKER;13/11/2024;2024;ESPACO UNIMED;300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FRANZ FERDINAND;14/11/2024;2024;TOKIO MARINE HALL;380;460;500;420;0;350;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GRUPO MENOS E MAIS;14/11/2024;2024;ESPACO UNIMED;160;200;320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MARINA SENA;14/11/2024;2024;AUDIO;375;0;0;0;0;95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KOOL & THE GANG;15/11/2024;2024;ESPACO UNIMED;0;440;820;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LINKIN PARK;15/11/2024;2024;ALLIANZ PARQUE;650;1050;0;850;0;750;0;0;0;0;540;1250;0;0;0;0;0;0;0;0;0;0;0;0;0
AURORA;16/11/2024;2024;ESPACO UNIMED;0;590;770;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;680;0;0;0;0;0;0
CALCINHA PRETA;16/11/2024;2024;TERRA SP;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LINKIN PARK;16/11/2024;2024;ALLIANZ PARQUE;650;1050;0;850;0;750;0;0;0;0;540;1250;0;0;0;0;0;0;0;0;0;0;0;0;0
RAIMUNDOS;17/11/2024;2024;EXPO CENTER NORTE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
JA RULE;19/11/2024;2024;TERRA SP;200;0;330;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LINIKER;19/11/2024;2024;ESPACO UNIMED;300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LULU SANTOS;22/11/2024;2024;TOKIO MARINE HALL;220;0;460;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RACIONAIS MC'S;22/11/2024;2024;ESPACO UNIMED;140;0;290;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
JORGE BEN JOR;23/11/2024;2024;ESPACO UNIMED;240;0;290;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LENNY KRAVITZ;23/11/2024;2024;ALLIANZ PARQUE;480;850;0;680;480;380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LINIKER;23/11/2024;2024;ALLIANZ PARQUE;480;850;0;680;480;380;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TOTO;24/11/2024;2024;ESPACO UNIMED;0;680;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;780;0;0;0;0;0;0
ROBERTO CARLOS;27/11/2024;2024;ALLIANZ PARQUE;590;860;1120;590;350;350;240;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BRING ME THE HORIZON;28/11/2024;2024;AUDIO;390;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;450;0;0;0;0;0;0
RACIONAIS MC'S;29/11/2024;2024;ESPACO UNIMED;140;0;290;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ARMANDINHO;30/11/2024;2024;AUDIO;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;140;0;0;0;0
BRING ME THE HORIZON;30/11/2024;2024;ALLIANZ PARQUE;390;790;0;490;0;250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MOTIONLESS IN WHITE;30/11/2024;2024;ALLIANZ PARQUE;390;790;0;490;0;250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SPIRITBOX;30/11/2024;2024;ALLIANZ PARQUE;390;790;0;490;0;250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
THE PLOT IN YOU;30/11/2024;2024;ALLIANZ PARQUE;390;790;0;490;0;250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IRON MAIDEN;06/12/2024;2024;ALLIANZ PARQUE;585;1200;0;690;650;425;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
VOLBEAT;06/12/2024;2024;ALLIANZ PARQUE;585;1200;0;690;650;425;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IRON MAIDEN;07/12/2024;2024;ALLIANZ PARQUE;585;1200;0;690;650;425;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
JAO;07/12/2024;2024;VIBRA SAO PAULO;350;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
URIAS;07/12/2024;2024;ESTADIO DO CANINDE;;;;;;;;;;;;;;;;;;;;;;;;;
VOLBEAT;07/12/2024;2024;ALLIANZ PARQUE;585;1200;0;690;650;425;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
JAO;08/12/2024;2024;VIBRA SAO PAULO;350;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TOKIO HOTEL;12/12/2024;2024;VIBRA SAO PAULO;200;300;400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SIMONE MENDES;13/12/2024;2024;CENTRO DE TRADICOES NORDESTINAS;110;240;900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GUSTTAVO LIMA;14/12/2024;2024;MORUMBIS;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ZECA PAGODINHO;14/12/2024;2024;VIBRA SAO PAULO;760;0;1200;0;0;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CAROL BIAZIN;15/12/2024;2024;AUDIO;140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DREAM THEATER;15/12/2024;2024;VIBRA SAO PAULO;700;800;850;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1700;2000;0;0;0
TITAS;20/12/2024;2024;TERRA SP;280;980;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CHRIS BROWN;21/12/2024;2024;ALLIANZ PARQUE;445,5;725,5;685,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;295,5;0;0;0;0;0;0
GUSTTAVO LIMA;21/12/2024;2024;NEO QUIMICA ARENA;450;840;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
POST MALONE;21/12/2024;2024;NEO QUIMICA ARENA;450;840;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
VEIGH;21/12/2024;2024;NEO QUIMICA ARENA;450;840;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
VINTAGE CULTURE;21/12/2024;2024;NEO QUIMICA ARENA;450;840;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CHRIS BROWN;22/12/2024;2024;ALLIANZ PARQUE;445,5;725,5;685,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;295,5;0;0;0;0;0;0
ANITTA;03/03/2025;2025;JOCKEY CLUB;0;340;0;0;0;0;0;0;0;780;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RISE AGAINST;08/03/2025;2025;ALLIANZ PARQUE;890;0;0;590;0;390;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SUBLIME;08/03/2025;2025;ALLIANZ PARQUE;890;0;0;590;0;390;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
THE OFFSPRING;08/03/2025;2025;ALLIANZ PARQUE;890;0;0;590;0;390;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
THE WARNING;08/03/2025;2025;ALLIANZ PARQUE;890;0;0;590;0;390;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SIMPLY RED;15/03/2025;2025;ALLIANZ PARQUE;900;1800;0;690;560;390;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
JAO;16/03/2025;2025;VIBRA SAO PAULO;350;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LINIKER;16/03/2025;2025;VIBRA SAO PAULO;350;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MON LAFERTE;18/03/2025;2025;TOKIO MARINE HALL;190;420;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PITTY;21/03/2025;2025;ESPACO UNIMED;100;140;230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ALCIONE;22/03/2025;2025;ESPACO UNIMED;180;220;320;0;0;160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GARBAGE;22/03/2025;2025;TERRA SP;600;1000;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GIRL IN RED;27/03/2025;2025;AUDIO;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DISCO LINES;28/03/2025;2025;AUTODROMO DE INTERLAGOS;0;0;0;0;0;0;0;0;0;0;0;0;0;1050;2310;1674,5;0;0;0;0;0;0;0;0;0
EMPIRE OF THE SUN;28/03/2025;2025;AUTODROMO DE INTERLAGOS;0;0;0;0;0;0;0;0;0;0;0;0;0;1050;2310;1674,5;0;0;0;0;0;0;0;0;0
GIRL IN RED;28/03/2025;2025;AUTODROMO DE INTERLAGOS;0;0;0;0;0;0;0;0;0;0;0;0;0;1050;2310;1674,5;0;0;0;0;0;0;0;0;0
JAMES HYPE;28/03/2025;2025;AUTODROMO DE INTERLAGOS;0;0;0;0;0;0;0;0;0;0;0;0;0;1050;2310;1674,5;0;0;0;0;0;0;0;0;0
JAO;28/03/2025;2025;AUTODROMO DE INTERLAGOS;0;0;0;0;0;0;0;0;0;0;0;0;0;1050;2310;1674,5;0;0;0;0;0;0;0;0;0
JPEGMAFIA;28/03/2025;2025;AUTODROMO DE INTERLAGOS;0;0;0;0;0;0;0;0;0;0;0;0;0;1050;2310;1674,5;0;0;0;0;0;0;0;0;0
NESSA BARRETT;28/03/2025;2025;AUTODROMO DE INTERLAGOS;0;0;0;0;0;0;0;0;0;0;0;0;0;1050;2310;1674,5;0;0;0;0;0;0;0;0;0
OLIVIA RODRIGO;28/03/2025;2025;AUTODROMO DE INTERLAGOS;0;0;0;0;0;0;0;0;0;0;0;0;0;1050;2310;1674,5;0;0;0;0;0;0;0;0;0
RUFUS DU SOL;28/03/2025;2025;AUTODROMO DE INTERLAGOS;0;0;0;0;0;0;0;0;0;0;0;0;0;1050;2310;1674,5;0;0;0;0;0;0;0;0;0
ALANIS MORISSETTE;29/03/2025;2025;AUTODROMO DE INTERLAGOS;0;0;0;0;0;0;0;0;0;0;0;0;0;1050;2310;1674,5;0;0;0;0;0;0;0;0;0
ARTEMAS;29/03/2025;2025;AUTODROMO DE INTERLAGOS;0;0;0;0;0;0;0;0;0;0;0;0;0;1050;2310;1674,5;0;0;0;0;0;0;0;0;0
BENSON BOONE;29/03/2025;2025;AUTODROMO DE INTERLAGOS;0;0;0;0;0;0;0;0;0;0;0;0;0;1050;2310;1674,5;0;0;0;0;0;0;0;0;0
BRUNO MARTINI;29/03/2025;2025;AUTODROMO DE INTERLAGOS;0;0;0;0;0;0;0;0;0;0;0;0;0;1050;2310;1674,5;0;0;0;0;0;0;0;0;0
LUAN SANTANA;29/03/2025;2025;MERCADO LIVRE ARENA PACAEMBU;0;560;1000;0;0;0;0;0;0;0;380;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SHAWN MENDES;29/03/2025;2025;AUTODROMO DE INTERLAGOS;0;0;0;0;0;0;0;0;0;0;0;0;0;1050;2310;1674,5;0;0;0;0;0;0;0;0;0
TATE MCRAE;29/03/2025;2025;AUTODROMO DE INTERLAGOS;0;0;0;0;0;0;0;0;0;0;0;0;0;1050;2310;1674,5;0;0;0;0;0;0;0;0;0
TEDDY SWIMS;29/03/2025;2025;AUTODROMO DE INTERLAGOS;0;0;0;0;0;0;0;0;0;0;0;0;0;1050;2310;1674,5;0;0;0;0;0;0;0;0;0
THE MARIAS;29/03/2025;2025;AUTODROMO DE INTERLAGOS;0;0;0;0;0;0;0;0;0;0;0;0;0;1050;2310;1674,5;0;0;0;0;0;0;0;0;0
WAVE TO EARTH;29/03/2025;2025;AUTODROMO DE INTERLAGOS;0;0;0;0;0;0;0;0;0;0;0;0;0;1050;2310;1674,5;0;0;0;0;0;0;0;0;0
ZEDD;29/03/2025;2025;AUTODROMO DE INTERLAGOS;0;0;0;0;0;0;0;0;0;0;0;0;0;1050;2310;1674,5;0;0;0;0;0;0;0;0;0
BLOND:ISH;30/03/2025;2025;AUTODROMO DE INTERLAGOS;0;0;0;0;0;0;0;0;0;0;0;0;0;1050;2310;1674,5;0;0;0;0;0;0;0;0;0
BUSH;30/03/2025;2025;AUTODROMO DE INTERLAGOS;0;0;0;0;0;0;0;0;0;0;0;0;0;1050;2310;1674,5;0;0;0;0;0;0;0;0;0
CA7RIEL & PACO AMOROSO;30/03/2025;2025;AUTODROMO DE INTERLAGOS;0;0;0;0;0;0;0;0;0;0;0;0;0;1050;2310;1674,5;0;0;0;0;0;0;0;0;0
CHARLOTTE DE WITTE;30/03/2025;2025;AUTODROMO DE INTERLAGOS;0;0;0;0;0;0;0;0;0;0;0;0;0;1050;2310;1674,5;0;0;0;0;0;0;0;0;0
FOSTER THE PEOPLE;30/03/2025;2025;AUTODROMO DE INTERLAGOS;0;0;0;0;0;0;0;0;0;0;0;0;0;1050;2310;1674,5;0;0;0;0;0;0;0;0;0
JUSTIN TIMBERLAKE;30/03/2025;2025;AUTODROMO DE INTERLAGOS;0;0;0;0;0;0;0;0;0;0;0;0;0;1050;2310;1674,5;0;0;0;0;0;0;0;0;0
MICHAEL KIWANUKA;30/03/2025;2025;AUTODROMO DE INTERLAGOS;0;0;0;0;0;0;0;0;0;0;0;0;0;1050;2310;1674,5;0;0;0;0;0;0;0;0;0
NEIL FRANCES;30/03/2025;2025;AUTODROMO DE INTERLAGOS;0;0;0;0;0;0;0;0;0;0;0;0;0;1050;2310;1674,5;0;0;0;0;0;0;0;0;0
PARCELS;30/03/2025;2025;AUTODROMO DE INTERLAGOS;0;0;0;0;0;0;0;0;0;0;0;0;0;1050;2310;1674,5;0;0;0;0;0;0;0;0;0
SEPULTURA;30/03/2025;2025;AUTODROMO DE INTERLAGOS;0;0;0;0;0;0;0;0;0;0;0;0;0;1050;2310;1674,5;0;0;0;0;0;0;0;0;0
TOOL;30/03/2025;2025;AUTODROMO DE INTERLAGOS;0;0;0;0;0;0;0;0;0;0;0;0;0;1050;2310;1674,5;0;0;0;0;0;0;0;0;0
PARCELS;31/03/2025;2025;AUDIO;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BELO;05/04/2025;2025;MERCADO LIVRE ARENA PACAEMBU;0;0;1600;300;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CESAR MENOTTI & FABIANO;05/04/2025;2025;MERCADO LIVRE ARENA PACAEMBU;0;0;1600;300;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
JORGE & MATEUS;05/04/2025;2025;MERCADO LIVRE ARENA PACAEMBU;0;0;1600;300;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
STRAY KIDS;05/04/2025;2025;MORUMBIS;590;920;0;720;0;750;0;0;0;0;460;0;0;0;0;0;0;0;0;0;2581;0;0;0;0
JORGE & MATEUS;06/04/2025;2025;MERCADO LIVRE ARENA PACAEMBU;0;0;1600;300;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SIMONE MENDES;06/04/2025;2025;MERCADO LIVRE ARENA PACAEMBU;0;0;1600;300;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
STRAY KIDS;06/04/2025;2025;MORUMBIS;590;920;0;720;0;750;0;0;0;0;460;0;0;0;0;0;0;0;0;0;2581;0;0;0;0
INCUBUS;10/04/2025;2025;ESPACO UNIMED;400;720;650;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;750;0;2470;3220;0;0;0
GILBERTO GIL;11/04/2025;2025;ALLIANZ PARQUE;0;530;0;380;0;230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GILBERTO GIL;12/04/2025;2025;ALLIANZ PARQUE;0;530;0;380;0;230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LUISA SONZA;12/04/2025;2025;ESPACO UNIMED;180;240;360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ONE OK ROCK;13/04/2025;2025;ESPACO UNIMED;280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;500;0;0;0;0;0;0
EUROPE;19/04/2025;2025;ALLIANZ PARQUE;680;1180;0;780;0;480;0;0;0;0;0;0;0;0;0;0;0;2800;0;0;2000;2400;0;0;0
JUDAS PRIEST;19/04/2025;2025;ALLIANZ PARQUE;680;1180;0;780;0;480;0;0;0;0;0;0;0;0;0;0;0;2800;0;0;2000;2400;0;0;0
SCORPIONS;19/04/2025;2025;ALLIANZ PARQUE;680;1180;0;780;0;480;0;0;0;0;0;0;0;0;0;0;0;2800;0;0;2000;2400;0;0;0
JUDAS PRIEST;20/04/2025;2025;VIBRA SAO PAULO;680;1180;0;780;0;480;0;0;0;0;0;0;0;0;0;0;0;2800;0;0;2000;2400;0;0;0
KALEO;22/04/2025;2025;AUDIO;360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1040;0;0;0;729;0;0;0;0
XG;24/04/2025;2025;TOKIO MARINE HALL;520;0;630;380;0;300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1020;0;0;0;0
GILBERTO GIL;25/04/2025;2025;ALLIANZ PARQUE;0;530;0;380;0;230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GILBERTO GIL;26/04/2025;2025;ALLIANZ PARQUE;0;530;0;380;0;230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MARINA SENA;26/04/2025;2025;ESPACO UNIMED;535;995;1295;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1125;0;0;0;0;0;0
RAIMUNDOS;30/04/2025;2025;ESPACO UNIMED;;;;;;;;;;;;;;;;;;;;;;;;;
POWERWOLF;03/05/2025;2025;MEMORIAL DA AMERICA LATINA;0;1192;2172;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SABATON;03/05/2025;2025;MEMORIAL DA AMERICA LATINA;0;1192;2172;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SIMPLE MINDS;04/05/2025;2025;ESPACO UNIMED;390;680;830;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;720;0;0;0;0;0;0
SEVDALIZA;08/05/2025;2025;TOKIO MARINE HALL;300;480;400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PABLLO VITTAR;09/05/2025;2025;CENTRO DE TRADICOES NORDESTINAS;200;400;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FOREIGNER;10/05/2025;2025;ESPACO UNIMED;0;680;850;0;0;0;0;750;0;0;0;0;0;0;0;0;0;0;720;0;0;0;0;0;0
SYSTEM OF A DOWN;10/05/2025;2025;ALLIANZ PARQUE;595;1095;0;695;0;495;0;0;1195;0;0;0;0;0;0;0;0;0;0;0;1885;0;0;0;0
SYSTEM OF A DOWN;11/05/2025;2025;ALLIANZ PARQUE;595;1095;0;695;0;495;0;0;1195;0;0;0;0;0;0;0;0;0;0;0;1885;0;0;0;0
ZE RAMALHO;11/05/2025;2025;ESPACO UNIMED;120;280;360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SYSTEM OF A DOWN;14/05/2025;2025;AUTODROMO DE INTERLAGOS;595;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2495;0;0;0;0
STONE TEMPLE PILOTS;22/05/2025;2025;TERRA SP;400;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;600;0;0;0;0;0;0
JOAO GOMES;25/05/2025;2025;VALE DO ANHANGABAU;100;140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LINIKER;25/05/2025;2025;VALE DO ANHANGABAU;100;140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
STICK FIGURE;25/05/2025;2025;TERRA SP;440;0;920;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
WIU;29/05/2025;2025;AUDIO;100;240;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;160;0;0;0;0;0;0
GIGI PEREZ;30/05/2025;2025;ESPACO UNIMED;640;850;890;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;880;0;0;0;0;0;0
HOZIER;30/05/2025;2025;ESPACO UNIMED;640;850;890;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;880;0;0;0;0;0;0
OS PARALAMAS DO SUCESSO;31/05/2025;2025;ALLIANZ PARQUE;225;395;0;345;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
TURMA DO PAGODE;31/05/2025;2025;VIBRA SAO PAULO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ANAVITORIA;06/06/2025;2025;ESPACO UNIMED;110;150;320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PIXOTE;07/06/2025;2025;VALE DO ANHANGABAU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NANDO REIS;08/06/2025;2025;VALE DO ANHANGABAU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
GLORIA GROOVE;13/06/2025;2025;ESPACO UNIMED;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NANDO REIS;13/06/2025;2025;VIBRA SAO PAULO;140;320;400;0;0;0;0;400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAEKHYUN;14/06/2025;2025;VIBRA SAO PAULO;480;1050;650;0;0;360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2100;2500;0;0;0
MARCOS & BELUTTI;14/06/2025;2025;SUHAI MUSIC HALL;260;340;420;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;360;0;400;440;0;0;0
BAEKHYUN;15/06/2025;2025;VIBRA SAO PAULO;480;1050;650;0;0;360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2100;2500;0;0;0
LUDMILLA;21/06/2025;2025;VALE DO ANHANGABAU;300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;500;0;0;0;0;0;0;0
URIAS;21/06/2025;2025;VALE DO ANHANGABAU;300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;500;0;0;0;0;0;0;0
ALOK;28/06/2025;2025;MERCADO LIVRE ARENA PACAEMBU;340;0;0;0;0;0;0;0;200;900;140;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MATUE;28/06/2025;2025;MERCADO LIVRE ARENA PACAEMBU;340;0;0;0;0;0;0;0;200;900;140;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NANDO REIS;28/06/2025;2025;SUHAI MUSIC HALL;200;340;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
HENRIQUE & JULIANO;05/07/2025;2025;ALLIANZ PARQUE;480;790;0;580;0;420;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
